Organization URL,Organization Name,Last Funding Type,Full Description,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Operating Status,Estimated Revenue Range,Diversity Spotlight (US Headquarters Only),Headquarters Regions,Exit Date,Closed Date,Company Type,Website,Facebook,LinkedIn,Twitter,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Equity Funding Amount,Last Equity Funding Type,Total Equity Funding Amount,Total Funding Amount,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),IPO Status,IPO Date,Delisted Date,Money Raised at IPO,Valuation at IPO,Stock Symbol,Stock Exchange,Number of Events,Last Leadership Hiring Date,Last Layoff Mention Date,Similar Companies,Tags,Number of Private Notes,Date of Most Recent Valuation,Most Recent Valuation Range,IT Spend,Most Popular Trademark Class,Most Popular Patent Class,Trademarks Registered,Patents Granted,Total Products Active,Downloads Last 30 Days,Number of Apps,Active Tech Count,Monthly Visits,Average Visits (6 months),Visit Duration,Monthly Visits Growth,Visit Duration Growth,Page Views / Visit,Page Views / Visit Growth,Bounce Rate,Bounce Rate Growth,Global Traffic Rank,Monthly Rank Change (#),Monthly Rank Growth,Contact Job Departments,Number of Contacts,Number of Private Contacts,Transaction Name,Acquired by,Announced Date,Price,Acquisition Type,Acquisition Terms,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days)
https://www.crunchbase.com//organization/tamnoon-2acb, Tamnoon ,Seed,Tamnoon develops a state-of-the-art cloud security platform to empower security teams and manage cloud risks effectively. By harnessing the power of AI combined with human expertise  the company empowers security teams and equips organizations of all sizes with exceptional cloud protection capabilities., Artificial Intelligence  Computer  Information Technology, Sammamish  Washington  United States,Tamnoon develops a state-of-the-art cloud security platform to empower security teams and manage cloud risks effectively.,7 478,2022,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, www.tamnoon.io ,—,https://www.linkedin.com/company/tamnoon.io,—,marina@Tamnoon.io,(646) 980-7466,—, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Information Technology  Science and Engineering  Software,—, — ,1-10,1,Seed,Sep 12  2023,$5 100 000,$5 100 000,Seed,$5 100 000,$5 100 000, Elron Ventures  Merlin Ventures  Secret Chord Ventures  Inner Loop Capital  toDay.Ventures,2,5,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,1,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,12,2 059,—,53,1 675%,—,2.09,108.98%,42.5%,-57.5%,3 845 444,-4 245 349,-52.47%, —,—,—,—,—,—,—,—,—,7 494,—,9.7,9.7,9.7
https://www.crunchbase.com//organization/moises, Moises ,Venture - Series Unknown,Moises is an audio-tech company that leverages machine learning and data science in relation to music and audio processing. It offers musicians and producers a suite of AI tools such as audio separation  pitch/beats/chord detection  metronome  tempo changer  and mastering., Artificial Intelligence  Machine Learning  Music, Salt Lake City  Utah  United States,Moises is an audio-tech company that leverages machine learning and data science in relation to music and audio processing.,8 076,Dec 6  2019,Active,—, Hispanic / Latine Founded  Hispanic / Latine Led, Western US,—,—,For Profit, moises.ai ,https://www.facebook.com/ai.moises,https://www.linkedin.com/company/43368220,https://twitter.com/moises_ai,support@moises.ai,—,10, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Media and Entertainment  Music and Audio  Science and Engineering  Software,3, Eddie Hsu  Geraldo Ramos  Jardson Almeida,51-100,2,—,Jun 10  2022,R$44 000 000,R$44 000 000,Venture - Series Unknown,$10 425 709,$10 425 709, Alumni Ventures  Goodwater Capital  Kickstart  Monashees  Toba Capital,2,9,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,Scientific and technological services,—,0,0,—,1 272 569,1,61,2 658 972,2 550 755.33,632,21.95%,4.98%,1.75,6.41%,65.27%,-2.63%,32 123,-1 023,-3.09%, Engineering  Finance  Management  Operations  Pro Services  Product  Sales,21,—,—,—,—,—,—,—,8 092,—,-0.1,-0.2,1
https://www.crunchbase.com//organization/falkon-ai, Falkon AI ,Series A,Falkon is building a new system of intelligence that empowers professionals to define understand and improve metrics that really matter. For inquiries contact email and phone numbers are available on the website., Artificial Intelligence  Machine Learning  Marketing  Sales  Software  Web Development, Seattle  Washington  United States,Falkon AI is an intelligence platform for marketing  sales  and account management teams.,8 499,2019,Active,$1M to $10M, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, www.falkon.ai ,—,https://www.linkedin.com/company/falkonai/,https://twitter.com/falkonai,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Sales and Marketing  Science and Engineering  Software,3, Aakash Kambuj  Josh Zana  Mona Akmal,1-10,2,Early Stage Venture,Sep 1  2022,$16 000 000,$16 000 000,Series A,$16 000 000,$16 000 000, OMERS Ventures  Greylock  Flying Fish Partners  Madera Technology Partners  Trilogy Equity Partners,1,6,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,11, — ,—,—,—,—,—,—,—,—,21,—,—,38,1 924,5 692.5,51,94.54%,155%,2,10.81%,0%,-19.14%,4 032 102,-782 316,-16.25%, Management  Operations,2,—,—,—,—,—,—,—,8 516,—,-0.2,-0.5,-0.2
https://www.crunchbase.com//organization/synthetaic, Synthetaic ,Series A,Synthetaic builds software that lets our customers create AI solutions in minutes  not months. Synthetaic’s RAIC (Rapid Automatic Image Categorization) solves AI’s underlying data-labeling problem by eliminating the need for time-intensive human labeling or expensive labeled datasets. RAIC automates the analysis of large  unstructured datasets and offers instant detection of anything  at scale. It’s the way AI is supposed to work. Our solutions have been applied to critical use cases across industries  including geospatial  defense  security  science  technology  conservation  and more. To learn more  visit http://www.synthetaic.com., Artificial Intelligence  Big Data  Information Technology  Machine Learning, Delafield  Wisconsin  United States,Synthetaic is a company that grows large and high-quality datasets sufficient for machine learning.,8 528,2019,Active,$1M to $10M, — , Great Lakes  Midwestern US,—,—,For Profit, www.synthetaic.com/ ,https://www.facebook.com/synthetaic/,https://www.linkedin.com/company/synthetaic/,https://twitter.com/Synthetaic,—,—,12, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,1, Corey Jaskolski,11-50,3,Early Stage Venture,Mar 22  2022,$13 000 000,$13 000 000,Series A,$17 500 000,$17 500 000, Booz Allen Hamilton  Lupa Systems  TitletownTech  Betaworks Ventures  Esri,1,6,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,$90 104,Scientific and technological services,—,2,0,—,—,—,12,1 454,2 101.83,0,68.68%,2 900%,1,-60%,100%,100%,4 485 597,-632 643,-12.36%, Engineering  Finance  Management  Medical & Science  Sales,27,—,—,—,—,—,—,—,8 545,—,-0.3,5.3,3.3
https://www.crunchbase.com//organization/conversationdriver, Outbound AI ,Seed,Outbound AI is Conversation AI built for healthcare.Founded in 2021  the Seattle-based startup is breaking new ground with cloud technologies that serve as workforce multipliers to drive productivity while improving the daily job experience for human talent. The company’s inaugural offering includes a portfolio of AI-powered virtual agents specially trained to streamline administrative work across the revenue cycle  including claims status  eligibility and benefits verification  prior authorization and more.Outbound AI is led by a passionate team of health and voice tech veterans and backed by several preeminent venture capital firms., Artificial Intelligence  Health Care  Information Technology  Medical  Software, Seattle  Washington  United States,Outbound AI is Conversation AI built for healthcare.,8 535,Mar 2021,Active,$10M to $50M, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, outbound.ai ,—,https://www.linkedin.com/company/outbound-ai,https://twitter.com/OutboundAI,info@outbound.ai,206-659-5165,12, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Information Technology  Science and Engineering  Software,4, Jonathan Wiggs  Justin Ith  Kshitij Moghe  Stead Burwell,11-50,2,Seed,Jun 21  2023,$16 000 000,$16 000 000,Seed,$23 000 000,$23 000 000, Alumni Ventures  EPIC Ventures  Madrona  KCRise Fund  Ascend,2,8,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,Advertising; business,—,0,0,14,—,—,35,1 924,—,5,123.2%,-99.34%,2,33.33%,0%,-41.66%,3 989 987,-1 041 422,-20.7%, Management  Medical & Science,6,—,—,—,—,—,—,—,8 553,—,-0.2,-0.7,1.5
https://www.crunchbase.com//organization/humanly-edfc, Humanly.io ,Series A,Humanly’s conversational AI engages with every single candidate. By automating the repetitive candidate screening and selection tasks  you reclaim valuable time. And by creating visibility into the interview  you make more confident and equitable hiring decisions using clear-cut evidence. The company was founded in 2019 and is Co-Headquartered in Seattle  Washington   and Sacramento  California., Artificial Intelligence  Human Resources  Machine Learning  Recruiting  SaaS  Software, Seattle  Washington  United States,Humanly.io is a conversational AI that engages with every single candidate.,8 721,2020,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, humanly.io/ ,https://www.facebook.com/HumanlyHR/,https://www.linkedin.com/company/humanlyhr/,https://twitter.com/humanlyhr,Prem@humanly.io,2062405729,4, —,—,—, —, —, Administrative Services  Artificial Intelligence  Data and Analytics  Professional Services  Science and Engineering  Software,2, Andrew Gardner  Prem Kumar,11-50,7,Early Stage Venture,Jun 15  2023,$12 000 000,$12 000 000,Series A,$17 100 000,$23 213 303, Alumni Ventures  Y Combinator  Drive Capital  Chaos Ventures  Basecamp Fund,3,16,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,67,69 570,104 924,429,72.46%,16.89%,1.09,-31.7%,94.71%,37.32%,529 331,-170 327,-24.34%, Engineering  Human Resources  Management  Marketing  Operations  Pro Services  Product  Sales,18,—,—,—,—,—,—,—,8 740,—,-0.2,-0.5,-2.7
https://www.crunchbase.com//organization/mdmetrix, AdaptX ,Venture - Series Unknown,AdaptX (formerly MDmetrix) is a healthcare data analytics  visualization  and AI company that serves hospitals and surgery centers. By empowering medical leaders and frontline clinicians to access  analyze  and improve clinical and workflow outcomes  AdaptX enables providers to improve care and lower costs  transforming clinical operations. Founded in Seattle in 2016  AdaptX was spun out of Seattle Children's Hospital., Analytics  Artificial Intelligence  Health Care  Hospital  Medical, Seattle  Washington  United States,AdaptX is a clinical management platform that delivers analytics and AI to hospitals and surgery centers.,8 898,2016,Active,$50M to $100M, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, www.adaptx.com ,—,https://www.linkedin.com/company/adaptxclinical,https://twitter.com/adaptxclinical,info@adaptx.com,+1 360 200 8864,5, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,2, Dan Low  Matthew Goos,11-50,5,—,Sep 11  2023,$7 999 997,$7 999 997,Venture - Series Unknown,$18 944 483,$18 944 483, Alumni Ventures  Vulcan Capital  Founders' Co-op  Washington Research Foundation  WRF Capital,2,6,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,$105 175,Scientific and electric apparatus and instruments,—,1,0,—,—,7,7,1 661,—,82,—,—,2.49,—,10.78%,—,4 268 778,—,—, Engineering  Finance  Management  Marketing  Medical & Science  Operations,18,—,—,—,—,—,—,—,8 917,—,0.9,7.6,7.9
https://www.crunchbase.com//organization/xembly, Xembly ,Series A,Xembly applies Intelligent Automation to improve meeting productivity., Artificial Intelligence  Internet  Productivity Tools  Software, Seattle  Washington  United States,Xembly is an AI chief of staff  an all-in-one assistant that helps users reach their productivity potential at work,8 973,2020,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, www.xembly.com/ ,—,https://www.linkedin.com/company/xembly/,—,—,—,5, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Internet Services  Science and Engineering  Software,4, Jason Flaks  Peter Christothoulou  Peter Francis  Ziad Ismail,11-50,1,Early Stage Venture,Oct 4  2022,$15 000 000,$15 000 000,Series A,$15 000 000,$15 000 000, Lightspeed Venture Partners  Ascend  Norwest Venture Partners  Seven Peaks Ventures,1,4,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,Mar 28  2023,—,11, — ,—,—,—,—,Scientific and technological services,—,2,0,—,—,—,51,13 798,20 829.17,157,-40.84%,-22.66%,1.22,0.58%,92.13%,0.11%,1 598 993,552 151,52.74%, Management  Medical & Science  Operations,13,—,—,—,—,—,—,—,8 992,—,-0.1,-0.2,0.8
https://www.crunchbase.com//organization/read-ai, Read AI ,Seed,Read AI enables better meetings through shared measurement. Read AI is a provider of a real-time shared dashboard that measures engagement and sentiment for meeting attendees., Analytics  Machine Learning  Meeting Software  Software, Seattle  Washington  United States,Read Dashboard is a digital platform centered on participation that promotes a more effective and inclusive visual interaction for users.,9 040,2021,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, www.read.ai ,https://www.facebook.com/ReadInc,https://www.linkedin.com/company/readinc,https://twitter.com/read_dashboard,info@read.ai,—,3, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Messaging and Telecommunications  Software,3, David Shim  Elliott Waldron  Rob Williams,1-10,1,Seed,Sep 29  2021,$10 000 000,$10 000 000,Seed,$10 000 000,$10 000 000, Madrona  PSL Ventures  Brian Ma  Imran Khan  Bobby Lo,1,15,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,Scientific and electric apparatus and instruments,Electric Communication Technique,0,0,—,—,—,54,555 968,372 257.83,459,-1.73%,9.55%,1.64,-9.43%,65.99%,8.8%,110 246,14 169,14.75%, Engineering  Management  Operations,9,—,—,—,—,—,—,—,9 059,—,-0.1,1.3,3.7
https://www.crunchbase.com//organization/vieu, Vieu ,Seed,Vieu offers a comprehensive AI-generated execution strategy  from prospecting to proposal to procurement., Artificial Intelligence  Business Information Systems, Seattle  Washington  United States,Vieu offers a comprehensive AI-generated execution strategy  from prospecting to proposal to procurement.,9 064,2023,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, try.vieu.com/about ,—,https://www.linkedin.com/company/vieu/about/,—,—,—,3, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,—, — ,11-50,1,Seed,Sep 13  2023,$2 000 000,$2 000 000,Seed,$2 000 000,$2 000 000, Lila Tretikov,1,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,9 083,—,10,10,10
https://www.crunchbase.com//organization/spice-ai, Spice AI ,Seed,Spice AI is creating technology to make artificial intelligence and machine learning more accessible to developers. Building intelligent apps that leverage AI is still way too hard  even for advanced developers. Spice AI's mission is to make this as easy as creating a modern web page. This mission is in service of our vision to make quality-of-life improving AI accessible to all.Founded in June 2021  Spice AI  Inc. is a Seattle  Washington headquartered technology startup building developer-focused AI. Spice AI was founded by ex-Microsoft and GitHub engineers  with over 20 years of combined experience in distributed and cloud computing., Artificial Intelligence  Blockchain  Cloud Data Services  Developer Platform  Machine Learning  Software, Seattle  Washington  United States,Spice AI removes the complexity of building massive data infrastructure to help developers create the next generation of AI-driven apps.,9 264,Jun 2021,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, spice.xyz ,—,https://www.linkedin.com/company/74148478,https://twitter.com/spice_ai,hey@spice.ai,—,9, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Other  Science and Engineering  Software,3, Lane Harris  Luke Kim  Phillip LeBlanc,1-10,2,Seed,Sep 7  2022,$13 500 000,$13 500 000,Seed,$14 555 000,$14 555 000, Protocol Labs  Alumni Ventures  Blackbird Ventures  IEX Group  Geek Ventures,1,21,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,Scientific and technological services,—,0,0,—,—,—,17,30,16 923,687,-99.73%,161.22%,2,77.3%,33.33%,-61.78%,8 439 104,6 792 277,412.45%, —,—,—,—,—,—,—,—,—,9 283,—,-0.1,1.5,2.4
https://www.crunchbase.com//organization/artly-coffee, Artly Coffee ,Venture - Series Unknown,Artly Coffee develops a robot barista that learns various coffee-making techniques from human baristas. The robots are trained by expert human baristas using artificial intelligence to brew specialty coffee. As robots  they eliminate the risks that human contact may pose to public health.Founded in 2020  Artly is based in Seattle  Washington., Artificial Intelligence  Food and Beverage  Information Technology  Machine Learning  Robotics  Software, Seattle  Washington  United States,Artly Coffee develops a robot barista that learns various coffee-making techniques from human baristas.,9 561,2020,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, artly.coffee/ ,—,https://www.linkedin.com/company/artly-coffee,—,support@bluehill.coffee,206 605 0982,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Food and Beverage  Hardware  Information Technology  Science and Engineering  Software,2, Meng Wang  Yushan Chen,1-10,2,—,Aug 17  2023,—,—,Venture - Series Unknown,$8 300 000,$8 300 000, Amino Capital  KPCS Ventures  LDV Partners  SV Tech Ventures  Aimtop Ventures,5,5,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,Environmental control apparatus,Controlling,0,2,—,—,—,15,—,—,—,—,—,—,—,—,—,—,—,—, Management,1,—,—,—,—,—,—,—,9 581,—,-0.6,-0.8,6.7
https://www.crunchbase.com//organization/canotic, super.AI ,Series A,super.AI is a data labeling platform for AI that uses AI and humans to generate  structure  and label any type of data. It has a new approach to data labeling and machine learning called data programming which runs on the AI Compiler that they created. The platform breaks apart a complex task into small pieces like an assembly line and then automates those pieces over time.super.AI compiler quickly transforms computer code from one programming language to another without human intervention for ingesting and analyzing data with machine learning  enabling developers to create machine learning applications quickly and cheaply at a large scale., Artificial Intelligence  Computer Vision  Information Technology  Machine Learning  Natural Language Processing, Bellevue  Washington  United States,super.AI is a data labeling platform for AI that uses AI and humans to generate  structure  and label any type of data.,9 798,2017,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, super.ai/ ,https://www.facebook.com/mysuperai,https://www.linkedin.com/company/mysuperai,https://twitter.com/mysuperai,hi@super.ai,(206) 676-7104,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Information Technology  Science and Engineering  Software,1, Brad Cordova,11-50,3,Early Stage Venture,Jun 16  2021,$12 000 000,$12 000 000,Series A,$18 300 000,$18 300 000, East Ventures  NFX  Mosaic Ventures  PSL Ventures  HV Capital,3,6,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,5,—,—,7, — ,—,Nov 29  2018,$10M to $50M,—,Scientific and technological services,—,3,0,21,—,—,45,13 064,29 578.17,150,21.74%,-82.42%,2.13,85.76%,63.6%,-33.87%,1 648 312,-47 528,-2.8%, Engineering  Finance  Management  Sales,6,—,—,—,—,—,—,—,9 818,—,-0.2,-0.4,-0.4
https://www.crunchbase.com//organization/yoodli, Yoodli ,Seed,Yoodli is an AI-enabled platform that provides feedback on its user's communication skills. It helps users practice and improve their communication skills without the pressure of an audience., Artificial Intelligence  Information Technology  Software, Seattle  Washington  United States,Yoodli is an AI-enabled platform that provides feedback on its user's communication skills.,9 825,2021,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, www.yoodli.ai/ ,—,https://www.linkedin.com/company/yoodli/,https://twitter.com/yoodli,info@yoodli.ai,—,4, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,2, Esha Joshi  Varun Puri,1-10,2,Seed,Aug 8  2022,$6 000 000,$6 000 000,Seed,$7 000 000,$7 000 000, Madrona  Cercano Management  Allen Institute for Artificial Intelligence  Ascend  J4.Ventures,2,9,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,Scientific and electric apparatus and instruments,Musical Instruments; Acoustics,0,1,—,—,—,21,189 363,169 798.5,228,101.2%,-49.11%,2.01,29.83%,30.99%,-53.48%,247 266,-125 909,-33.74%, —,—,—,—,—,—,—,—,—,9 845,—,0,2.5,0.8
https://www.crunchbase.com//organization/whylabs, WhyLabs ,Series A,WhyLabs is the AI Observability company behind whylogs - the standard for data logging. The platform provides model monitoring to surface and resolve data quality issues  data bias and concept drift. With out-of-the-box anomaly detection and purpose-built visualizations  WhyLabs prevents costly model failures and eliminates the need for manual troubleshooting. It works on any data  structured or unstructured  at any scale  on any platform. The company was created at a fundamental AI research institute - the Allen Institute for Artificial Intelligence (AI2) by Amazon Machine Learning alums., Artificial Intelligence  Computer  Machine Learning  SaaS  Software, Seattle  Washington  United States,WhyLabs is the AI observability and monitoring company.,9 847,2019,Active,—, Women Founded  Women Led, Greater Seattle Area  West Coast  Western US,—,—,For Profit, whylabs.ai/ ,—,https://www.linkedin.com/company/whylabsai/,https://twitter.com/whylabs,info@whylabs.ai,—,7, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Science and Engineering  Software,4, Alessya Visnjic  Andy Dang  Maria Karaivanova  Sam Gracie,11-50,2,Early Stage Venture,Nov 4  2021,$10 000 000,$10 000 000,Series A,$14 000 000,$14 000 000, Madrona  Allen Institute for Artificial Intelligence  AI Fund  Defy.vc  Bezos Expeditions,3,6,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,$218 663,—,—,—,—,—,—,—,36,4 502,7 284.67,95,153.92%,271.24%,1.03,2.98%,97.02%,-2.98%,2 816 614,-1 044 862,-27.06%, Engineering  Management  Marketing  Medical & Science  Operations,15,—,—,—,—,—,—,—,9 867,—,-0.1,0,-0.3
https://www.crunchbase.com//organization/latitude-9172, Latitude ,Seed,Latitude develops AI-powered games designed for player freedom and self-expression. Latitude is the creator of AI Dungeon., Artificial Intelligence  Software  Video Games, Provo  Utah  United States,Latitude develops AI-powered games designed for player freedom and self-expression.,10 068,Dec 2019,Active,$1M to $10M, — , Western US,—,—,For Profit, latitude.io ,—,https://www.linkedin.com/company/latitude-games,https://twitter.com/AiDungeon,contact-us@latitude.io,(801) 203-0065,8, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Gaming  Science and Engineering  Software,2, Alan Walton  Nick Walton,1-10,3,Seed,Feb 4  2021,$3 300 000,$3 300 000,Seed,$4 050 000,$4 050 000, NFX  Griffin Gaming Partners  Album VC,2,3,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,Scientific and electric apparatus and instruments,—,2,0,7,—,—,32,280 486,162 985.5,482,146.91%,363.46%,1.1,-8.38%,93.4%,16.84%,184 290,-139 315,-43.05%, —,—,—,—,—,—,—,—,—,10 090,—,0.7,0.4,1.3
https://www.crunchbase.com//organization/panda-ai, Panda AI ,Seed,Panda AI develops a B2B artificial intelligence platform designed to simplify work and combine various tasks. The platform uses natural language processing to help teams stay on the same page  enabling businesses to combine various apps and simplify workflow., Artificial Intelligence  Information Technology  Machine Learning  SaaS, Seattle  Washington  United States,Panda AI develops a B2B artificial intelligence platform designed to simplify work and combine various tasks.,10 770,May 8  2020,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit,—,—,https://www.linkedin.com/company/panda-ai/about/,https://twitter.com/getpandaai,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,2, Aaron Goldfeder  Yue Ning,1-10,2,Seed,Jun 15  2023,$760 000,$760 000,Seed,$4 060 000,$4 060 000, Allen Institute for Artificial Intelligence  PSL Ventures  Ascend  Court Lorenzini  Eric Browne,1,5,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,Education; entertainment,—,0,0,—,—,—,7,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,10 796,—,-0.4,-0.8,-2.7
https://www.crunchbase.com//organization/kaitoai, Kaito ,Series A,Kaito is an AI-powered search engine for digital assets. We utilize advanced in-house AI technologies to transform terabytes of information into actionable insights for crypto investors  researchers  developers  and the general public. Our goal is to democratize information in the crypto industry., Artificial Intelligence  Cryptocurrency  Information Technology  Machine Learning  Software, Seattle  Washington  United States,AI-powered search engine for digital assets,10 782,May 20  2022,Active,—, — , Greater Seattle Area  West Coast  Western US,—,—,For Profit, www.kaito.ai/ ,—,https://www.linkedin.com/company/kaitoai,https://twitter.com/_kaitoai,hello@kaito.ai,—,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Financial Services  Information Technology  Payments  Science and Engineering  Software,1, Yu Hu,11-50,2,Early Stage Venture,Jun 22  2023,$5 500 000,$5 500 000,Series A,$10 800 000,$10 800 000, Sequoia Capital  Mirana Ventures  Dragonfly  Jane Street Capital  Folius Ventures,1,9,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,—,—,—,—,—,—,—,—,11,1 562,8 152.83,263,-74.86%,345.76%,1.84,50.77%,15.75%,-82.98%,4 353 126,2 067 398,90.45%, —,—,—,—,—,—,—,—,—,10 808,—,0,-0.3,3.9
https://www.crunchbase.com//organization/artifact-5b83, Artifact ,Seed,Artifact is a developer of a qualitative data insights platform used to understand customer needs. It warehouses qualitative data at critical stages of the customer journey and then uses machine intelligence to instantly build analyst-grade reports so users can find meaningful patterns and uncover customer needs. Its solution offers a suite of historical insights from the moment users connect their data  tells how topics and sentiments have changed over time  and compare them against customer cohorts and different customer milestones  that enable clients to make better decisions that align to both business value and customer impact.Artifact was founded in 2019 and is headquartered in Lehi  Utah., Analytics  Machine Learning  Natural Language Processing  Software, Lehi  Utah  United States,Artifact is a developer of a qualitative data insights platform used to understand customer needs.,10 997,Mar 3  2019,Active,—, — , Western US,—,—,For Profit, www.artifact.io ,—,https://www.linkedin.com/company/artifact-insights,https://twitter.com/artifacthq,nate@artifact.io,—,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Software,3, Caleb Bartholomew  Nate Sanders  Trey Davis,1-10,3,Seed,Dec 8  2021,$5 250 000,$5 250 000,Seed,$7 280 000,$7 280 000, WndrCo  Oceans  Liquid 2 Ventures  South Park Commons  EPIC Ventures,2,15,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,—,—,—,—,—,—,2 351,4,42,817,—,0,—,—,1,—,100%,—,5 485 189,—,—, Engineering  Management  Medical & Science  Operations  Product  Sales,10,—,—,—,—,—,—,—,11 025,—,0.2,-0.1,3.4
