Organization URL,Organization Name,Last Funding Type,Full Description,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Operating Status,Estimated Revenue Range,Diversity Spotlight (US Headquarters Only),Headquarters Regions,Exit Date,Closed Date,Company Type,Website,Facebook,LinkedIn,Twitter,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Equity Funding Amount,Last Equity Funding Type,Total Equity Funding Amount,Total Funding Amount,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),IPO Status,IPO Date,Delisted Date,Money Raised at IPO,Valuation at IPO,Stock Symbol,Stock Exchange,Number of Events,Last Leadership Hiring Date,Last Layoff Mention Date,Similar Companies,Tags,Number of Private Notes,Date of Most Recent Valuation,Most Recent Valuation Range,IT Spend,Most Popular Trademark Class,Most Popular Patent Class,Trademarks Registered,Patents Granted,Total Products Active,Downloads Last 30 Days,Number of Apps,Active Tech Count,Monthly Visits,Average Visits (6 months),Visit Duration,Monthly Visits Growth,Visit Duration Growth,Page Views / Visit,Page Views / Visit Growth,Bounce Rate,Bounce Rate Growth,Global Traffic Rank,Monthly Rank Change (#),Monthly Rank Growth,Contact Job Departments,Number of Contacts,Number of Private Contacts,Transaction Name,Acquired by,Announced Date,Price,Acquisition Type,Acquisition Terms,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days)
https://www.crunchbase.com//organization/kokopelli-9e2b, Kokopelli ,Venture - Series Unknown,"Kokopelli is a Fintech start-up company that develops the management support platform ""SHARES"" for small and medium-sized businesses and the AI ​​loan screening engine ""FAI"" (* 2) that enhances credit for financial institutions.", Artificial Intelligence  Information Technology  Robotics  Software, Tokyo  Tokyo  Japan,Kokopelli is an Artificial Intelligence (AI) technology company that focuses on financial products and services.,42 152,Jun 11  2007,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, www.kokopelli-inc.com ,https://www.facebook.com/KOKOPELLI.inc.jp,https://www.linkedin.com/company/kokopelli-inc,https://www.twitter.com/kokopelli_inc,—,03-6261-4091,2, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Information Technology  Science and Engineering  Software,2, Matsuo Koichiro  Shigeru Kondo,1-10,5,—,Apr 30  2020,¥400 000 000,¥400 000 000,Venture - Series Unknown,¥887 600 000,¥887 600 000, SBI Investment  Pegasus Tech Ventures  STRIVE  Mizuho Capital  TIS Japan,3,26,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,19, — ,—,—,—,—,—,—,—,—,—,1 616,1,36,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,42 393,—,0.8,2.8,-0.1
https://www.crunchbase.com//organization/aces-japan, ACES Japan ,Venture - Series Unknown,ACES is provides image recognition algorithms such as object recognition and face and expression recognition. They are software designed to create value using AI for themes and DX  such as work style reforms and the introduction of AI into services. They provide an AI algorithm that automatically digitizes information recognized by the human eye and DX's business processes and value chains. ACES' aim is to realize a simple society through the AI transformation business  which uses AI algorithms to digitize human knowledge and work  which has become dependent on individuals., Artificial Intelligence  Finance, Tokyo  Tokyo  Japan,ACES is an AI business company that develops image based AI software solutions using algorithms for businesses.,42 213,Dec 20  2017,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, acesinc.co.jp/ ,—,https://www.linkedin.com/company/acesinc,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Financial Services  Science and Engineering  Software,6, Kubo Shizuma  Mitamura Ken  Nakagawa Sea  Saijo Shinshi  Tamura Koichiro  Yojima Sentaro,11-50,2,—,Dec 3  2020,¥320 000 000,¥320 000 000,Venture - Series Unknown,¥320 000 000,¥320 000 000, Industrial Growth Platform  Deep30,—,2,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,—,—,Basic Electric Elements,0,8,—,—,—,50,2 746,4 992.67,0,1 694.77%,—,1,-50%,100%,100%,3 486 023,-4 385 091,-55.71%, —,—,—,—,—,—,—,—,—,42 455,—,0.3,1.7,0.9
https://www.crunchbase.com//organization/1sec, 1SEC ,Seed,1sec is a virtual influencers in Japan develop in-house and management. IMPACT to CEKAI in 1 second. Based on the concept of making CEKAI happy in one second  US based in Los Angeles and Japan  based in Tokyo  virtual influencers × AI  fashion & music & The company will develop a number of CEKAI's first and first projects in Japan in the field of enter teignment., Artificial Intelligence  Blockchain  UX Design  Virtual Reality, Tokyo  Tokyo  Japan,1SEC is a virtual reality company that specializes in the development of AI and 3D virtual human technology.,42 520,2017,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, 1sec.world/ ,—,—,—,info@1sec.world,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Design  Hardware  Other  Science and Engineering  Software,1, Hirokuni Miyaji,—,1,Seed,Feb 4  2021,¥270 000 000,¥270 000 000,Seed,¥270 000 000,¥270 000 000, East Ventures  Ceres  Hironao Kunimitsu  Gumi Ventures  Yuki Naito,—,5,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,1,4,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,42 765,—,0.4,0.1,-0.2
https://www.crunchbase.com//organization/ridge-i, Ridge-i ,Venture - Series Unknown,Ridge-i is proposing and developing an appropriate combination of technologies including AI in various phases of the company.We provide AI technology optimized for business needs.Ridge-i features Ridge-i's comprehensive ability to realize impact at business sites  from AI consulting focusing on machine learning and deep learning  to solution development., Artificial Intelligence  Machine Learning  Network Security  Sales Automation  Software, Tokyo  Tokyo  Japan,Ridge-i provide AI technology optimized for business needs.,43 492,Jul 1  2016,Active,—, — , Asia-Pacific (APAC),Apr 26  2023,—,For Profit, ridge-i.com/ ,https://www.facebook.com/ridgeicom,https://www.linkedin.com/company/ridge-i/,https://twitter.com/ridge_i_jp,contact@ridge-i.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Privacy and Security  Sales and Marketing  Science and Engineering  Software,2, Komatsu Takayoshi  Yanagihara Takashi,11-50,2,IPO,Feb 1  2021,¥780 000 000,¥780 000 000,Venture - Series Unknown,¥1 530 000 000,¥1 530 000 000, Global Brain Corporation  Ricoh Company  SPARX Group  Innovation Network Corporation of Japan  Ebara Corporation,—,6,—, —,—,—,—,—,—,—,—,—,—,Public,Apr 26  2023,—,—,—, IPO ,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,44,31 602,—,177,—,—,3.54,—,74.53%,—,966 583,—,—, —,—,—,—,—,—,—,—,—,43 750,—,0.7,0,0
https://www.crunchbase.com//organization/life-log-technology, Life Log Technology ,Venture - Series Unknown,Lifelog Technology has been developing exclusive apps for medical professionals  including those for the general public  such as participating in medical institution research technically., Artificial Intelligence  Beauty  Food and Beverage  Health Care, Tokyo  Tokyo  Japan,Life Log is a healthcare technology company composed of dietitians  engineers  data scientists  and artificial intelligence researchers.,43 518,Feb 1  2016,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, calomeal.com ,https://www.facebook.com/calomeal,—,https://twitter.com/calomeal,—,—,—, —,—,—, —, —, Artificial Intelligence  Consumer Goods  Data and Analytics  Food and Beverage  Health Care  Science and Engineering  Software,2, Kodai Aman  Tanahashi Shigeyuki,11-50,2,—,Jul 2  2019,¥170 000 000,¥170 000 000,Venture - Series Unknown,¥230 000 000,¥230 000 000, DG Daiwa Ventures  Digital Garage (TSE: 4819)  DG Lab  TIS Japan  Shin Nippon Biomedical Laboratories (SNBL),—,10,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,47 172,5,51,240 823,354 717,521,-16.14%,113.52%,1.25,5.26%,81.26%,-6.09%,206 708,45 940,28.58%, —,—,—,—,—,—,—,—,—,43 776,—,0,2.3,2.2
https://www.crunchbase.com//organization/xenodata-lab, xenodata lab ,Venture - Series Unknown," xenodata lab.  In the mission ""Technology proposal suggests naturally after five years""  in order to make the shape of the future financial industry with novel technology  ideas February 2016 It was founded in. xenodata is a coined word that spells the idea of ​​creating heterogeneous creatures according to data  and by means of the intelligence created by the data  the meaning to pursue the substitution of human actions to the utmost is put in the meaning.", Artificial Intelligence  Finance  Financial Services  FinTech  Machine Learning, Tokyo  Tokyo  Japan,xenodata lab is a developing an AI-powered finance data analytics leveraging Natural Language Processing (NLP).,44 250,Feb 11  2016,Active,Less than $1M, — , Asia-Pacific (APAC),—,—,For Profit, www.xenodata-lab.com/ ,https://www.facebook.com/xenodatalab/,https://www.linkedin.com/company/xenodata-lab.,—,inquiry@xenodata-lab.com,—,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Financial Services  Science and Engineering  Software,2, Natsuki Yagi  Yojiro Seki,11-50,6,—,Mar 25  2019,¥680 000 000,¥680 000 000,Venture - Series Unknown,¥1 050 000 000,¥1 150 000 000, MITSUI SUMITOMO INSURANCE Venture Capital (MSIVC)  MUFG Bank  SMBC Venture Capital  Mizuho Capital  Mitsubishi UFJ Capital,2,24,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,16,—,—,24,—,—,—,—,—,—,—,—,—,—,—,—, Operations,1,—,—,—,—,—,—,—,44 515,—,0.8,0.2,1.4
https://www.crunchbase.com//organization/asilla, Asilla ,Non-equity Assistance,Asilla develops and provides AI specialized in image and video analysis. Its services  the Vehicle recognition AI  recognizes the manufacturer and model from the image of the vehicle. It also has a censorship service that detects inappropriate images that can not be released  including copyrights and obscene expressionsAsilla was founded in 2015 and is based in Tokyo  Japan., Analytics  Artificial Intelligence  Image Recognition  Machine Learning  Video, Tokyo  Tokyo  Japan,Asilla develops and provides AI specialized in image and video analysis.,44 455,Jun 1  2015,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, www.asilla.jp ,https://www.facebook.com/asillajp,https://www.linkedin.com/company/asilla-vietnam/,https://twitter.com/asilla_inc,cs@asilla.jp,+81 42-785-5091,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Media and Entertainment  Science and Engineering  Software  Video,4, Daisuke Kimura  Guentainhai .  Kan Mimura  Nguyen Thanh Hai,11-50,2,Early Stage Venture,Nov 18  2022,—,¥104 250 000,Series A,¥104 250 000,¥104 250 000, Google for Startups  Mitsubishi UFJ Capital  Okasan Capital Partners,3,3,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,2,21,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,44 722,—,0,0.8,2
https://www.crunchbase.com//organization/milize, MILIZE ,Venture - Series Unknown,MILIZE is a development and operation of a web platform that integrates financial engineering  AI research  development  and operation., Artificial Intelligence  Asset Management  Finance, Tokyo  Tokyo  Japan,MILIZE is a development and operation of a web platform that integrates financial engineering  AI research  development  and operation.,45 002,Apr 1  2009,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, milize.co.jp/milize_hp ,https://www.facebook.com/milize100,—,https://www.twitter.com/milize100,—,03-4500-1312,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Financial Services  Science and Engineering  Software,1, Tanaka Toru,11-50,6,—,Oct 8  2021,—,—,Venture - Series Unknown,¥879 920 000,¥879 920 000, ZUU  Evolable Asia Japan  Digital Garage (TSE: 4819)  Sumitomo Mitsui Trust Bank  Mizuho Capital,2,15,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,1, — ,—,—,—,—,—,—,—,—,—,—,1,30,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,45 274,—,0,0.7,4.4
https://www.crunchbase.com//organization/connectome-design, connectome.design ,Venture - Series Unknown,connectome.design helps its customers solve problems using artificial intelligence-related technologies. connectome.design also helps launch new businesses based on customer data x artificial intelligence. The company uses the power of technology to realize the well-being of people., Artificial Intelligence  Marketing  Product Design  Professional Services, Tokyo  Tokyo  Japan,connectome.design helps its customers solve problems using artificial intelligence-related technologies.,45 158,Jun 19  2018,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, www.connectome.design/ ,https://www.facebook.com/connectome.design/,https://www.linkedin.com/company/connectome-design/,https://twitter.com/codjapan,info@connectome.design,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Design  Other  Sales and Marketing  Science and Engineering  Software,1, Satoshi Sato,1-10,2,—,May 22  2020,—,—,Venture - Series Unknown,¥70 000 000,¥70 000 000, SBI Investment  Intage Group  Deep30  Yuasa Trading,1,4,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,0,5,—,—,—,29,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,45 430,—,-0.1,0.2,4.8
https://www.crunchbase.com//organization/neural-pocket, Neural Pocket ,Series B,Neural Pocket provides Smart City related services for commercial buildings and urban spaces utilizing AI enabled image recognition technology. The company focuses on business development and co-creation serve its clients. Other applications include solutions for digitalization of factories  warehouses  parking lots and retail stores., Artificial Intelligence  Big Data  Fashion  Image Recognition  Internet of Things  Machine Learning  Marketing  Smart Cities, Tokyo  Tokyo  Japan,Developing the society of tomorrow through AI engineering.,46 300,Jan 22  2018,Active,—, — , Asia-Pacific (APAC),Aug 20  2020,—,For Profit, www.neuralpocket.com/ ,—,https://www.linkedin.com/company/35921492,https://twitter.com/neuralpocket,contact@neuralpocket.com,+81-3-5157-2345,—, —,—,—, —, —, Artificial Intelligence  Clothing and Apparel  Data and Analytics  Design  Internet Services  Real Estate  Sales and Marketing  Science and Engineering  Software,2, Roi Shigematsu  Yutaka Matsuo,51-100,3,IPO,Mar 5  2019,¥600 000 000,¥600 000 000,Series B,¥924 815 000,¥924 815 000, SMBC Venture Capital  Mizuho Capital  Mirai Creation Fund  SPARX Group  UTEC - The University of Tokyo Edge Capital Partners,1,12,—, —,—,—,—,—,—,—,—,—,—,Public,Aug 20  2020,—,—,—, 4056 ,TYO - Tokyo Stock Exchange,—,—,—,6, — ,—,—,—,—,Advertising; business,Computing; Calculating,2,10,—,—,1,17,—,—,—,—,—,—,—,—,—,—,—,—, Operations,1,—,—,—,—,—,—,—,46 580,—,0.1,1.4,-0.1
https://www.crunchbase.com//organization/estate-technologies, Estate Technologies ,Series B,Estate Technologies provides a transparent trading environment for all real estate transaction participants. Estate Technologies creates an AI-powered big data analysis solution that provides transparent information on both B2B and B2C transactions  thereby increasing individual asset formation  revitalizing the real estate transaction market  and increasing the global value of Japanese real estate. The goal of Estate Technologies is to increase the value of all real estate in Japan., Artificial Intelligence  Big Data  Information Technology  Real Estate, Akasaka  Tokyo  Japan,Estate Technologies is a provider of AI big data analysis services in the real estate field.,46 560,Mar 13  2019,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, www.estate-tech.co.jp/ ,https://www.facebook.com/estate.technologies,—,https://twitter.com/EstateTechInc_,info@estate-tech.co.jp,81-3-3402-3400,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Real Estate  Science and Engineering  Software,—, — ,1-10,2,Early Stage Venture,Aug 3  2022,—,—,Series B,¥150 000 000,¥150 000 000, Global Brain Corporation  ITOCHU Technology Ventures,2,2,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,—,41,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,46 840,—,-0.2,-0.3,5.1
https://www.crunchbase.com//organization/withtravel, atta ,Series A,atta (formerlyWithTravel) is an accommodation metasearch service that recommends hundreds of hotels  apartments  and vacation rentals for your next holiday.We cover hotels and apartments in most holiday destination under one-site. Just search by entering your destination  dates  and number of guests. Sort your search results by price range  type of accommodations  or amenities.WithTravel App is currently available in English  Japanese  Chinese  Korean  Thai  Malay  Indonesian  and Vietnamese. We cover major cities in Japan at the moment and will keep populating more accommodations for your discovery., Artificial Intelligence  Content  E-Commerce  Internet  Reservations  Social Media  Travel, Tokyo  Tokyo  Japan,Flight and accommodation metasearch that leverages big data and AI to predict future prices of flight tickets and accommodations,47 715,Mar 12  2018,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, atta.ai/ ,https://www.facebook.com/atta.sg.withtravel,https://www.linkedin.com/company/attainc/,https://twitter.com/atta_ai,contact@atta.ai,+81-3-4500-2185,3, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Data and Analytics  Events  Internet Services  Media and Entertainment  Science and Engineering  Software  Travel and Tourism,1, Yoshihisa Haruyama,11-50,3,Early Stage Venture,Jan 8  2020,$3 000 000,$3 000 000,Series A,$5 241 394,$5 241 394, Global Brain Corporation  Mynavi  Mitsui Fudosan  B Dash Ventures  Mitsubishi UFJ Capital,2,10,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,Transport  packaging and storing,Computing; Calculating,4,1,—,43,3,28,—,—,—,—,—,—,—,—,—,—,—,—, Operations,1,—,—,—,—,—,—,—,48 008,—,-0.3,0.1,1.1
https://www.crunchbase.com//organization/datagusto, Datagusto ,Seed,Datagusto provides a next-generation data analysis tool that AI analyzes data according to business purpose just by entering data., Analytics  Artificial Intelligence  Software, Tokyo  Tokyo  Japan,Datagusto provides a next-generation data analysis tool that AI analyzes data according to business purpose just by entering data.,47 740,Apr 1  2020,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, www.datagusto.jp/ ,—,https://www.linkedin.com/company/datagusto,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,1, Tatsuya Nakamura,1-10,2,Seed,May 24  2021,¥85 000 000,¥85 000 000,Seed,¥85 000 000,¥85 000 000, East Ventures  Deepcore  01booster  G-STARTUP,—,4,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,25,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,48 033,—,-0.1,2,2.2
https://www.crunchbase.com//organization/hmcomm, Hmcomm ,Series C,Hmcomm is a provider of AI technology-based voice recognition and abnormal sound detection services for business applications. The company offers speech recognition / natural language processing solutions such as cloud-based voice recognition  text recognization in voice calls  bone conduction  automatic answering machine and meeting minutes creation  thereby enabling businesses to improve efficiency through technology., Artificial Intelligence  Computer  Internet  Software, Tokyo  Tokyo  Japan,Hmcomm is a provider of AI technology-based voice recognition and abnormal sound detection services for business applications.,47 953,Jul 24  2012,Active,$1M to $10M, — , Asia-Pacific (APAC),—,—,For Profit, hmcom.co.jp ,https://www.facebook.com/Hmcomm2014,—,https://twitter.com/VOICEDESK2018,—,—,1, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Internet Services  Science and Engineering  Software,2, Koji mitsumoto  Ono Toshikazu,11-50,6,Late Stage Venture,Dec 27  2019,¥540 000 000,¥540 000 000,Series C,¥787 000 000,¥787 000 000, Ricoh  Mitsubishi UFJ Capital  DBJ Capital  YASKAWA Electric  JR East Start Up,3,8,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,—,30,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,48 247,—,0.9,2,3.8
https://www.crunchbase.com//organization/aidemy-inc, Aidemy ,Series B,Aidemy is a web service where users can learn AI programming online. Aidemy offers all-in-one teaching materials as well as a programming execution environment. Aidemy implements cutting-edge technology and offers support from DX human resource development centered on AI to actual operation., Artificial Intelligence  Content  Education  Internet  Social Media  Task Management  Telecommunications, Hongo  Tokyo  Japan,Aidemy is a web service where users can learn AI programming online.,48 258,Jun 10  2014,Active,—, — , Asia-Pacific (APAC),Jun 22  2023,—,For Profit, aidemy.net ,https://www.facebook.com/Aidemyofficial/?ref=profile_intro_card,https://www.linkedin.com/company/13709206/admin/overview/,—,support@aidemy.net,03-6868-0998,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Hardware  Internet Services  Media and Entertainment  Science and Engineering  Software,3, Ayataro Nakagawa  Yoshifumi Seki  Yoshitaka Okayama,51-100,6,IPO,Nov 29  2021,—,—,Series B,¥450 400 000,¥450 400 000, Global Brain Corporation  Daikin  Skyland Ventures  UTEC - The University of Tokyo Edge Capital Partners  Chiba Dojo,1,27,—, —,—,—,—,—,—,—,—,—,—,Public,Jun 22  2023,—,—,—, 5577 ,—,1,—,—,8, — ,—,—,—,—,—,—,—,—,—,—,—,42,23 813,13 295.17,9,312.13%,14 158.33%,1.34,33.73%,66.27%,-33.73%,1 141 918,-1 232 307,-51.9%, Operations,1,—,—,—,—,—,—,—,48 556,—,-0.1,-0.6,-0.2
https://www.crunchbase.com//organization/flow-solutions, Flow Solutions ,Corporate Round,Flow Solutions develops an AI-powered platform to provide alternatives to retail businesses. Their platform uses and integrates data acquired from retail analytic tools to give retail executives. They provide IoT and retail data sources for data communication across retail chains while using AI to enable data-centric decision-making., Analytics  Artificial Intelligence  Big Data  Data Integration  Internet of Things  Machine Learning  Marketing  Predictive Analytics  Retail Technology, Yokohama  Kanagawa  Japan,Flow Solutions is an AI-based retail store analytics platform that allows retailers to evaluate customer analysis and interaction.,48 426,Mar 16  2016,Active,$1M to $10M, — , Asia-Pacific (APAC),—,—,For Profit, flow-solutions.com ,https://www.facebook.com/FlowSolutionsJP,https://www.linkedin.com/company/flowsolutions?trk=public_profile_topcard_current_company,https://twitter.com/FlowSolutionsJP?lang=ja,contactus@flow-solutions.com,+81 800 800 4558,—, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Data and Analytics  Hardware  Information Technology  Internet Services  Sales and Marketing  Science and Engineering  Software,1, Chad Stewart,11-50,2,—,Jan 29  2021,¥180 000 000,¥180 000 000,Corporate Round,¥330 000 000,¥330 000 000, iRidge  DNX Ventures  Darwin Venture Management  Rakuten Capital  Hakuhodo DY Ventures,2,6,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,11, — ,—,—,—,—,—,—,—,—,16,—,—,31,—,—,—,—,—,—,—,—,—,—,—,—, Operations,1,—,—,—,—,—,—,—,48 726,—,0.3,0,-0.2
https://www.crunchbase.com//organization/ghelia, GHELIA ,Venture - Series Unknown,GHELIA aims to target this new era of AI with the latest deep learning technology. Through the development of a comprehensive AI platform ranging from OS to hardware  they aim to bring deep learning into easy use for everyone. It is their dream to bring the benefits of AI to as many people in as many walks of life as possible., Artificial Intelligence  Computer  Information Technology, Tokyo  Tokyo  Japan,GHELIA aims to utilize AI technologies not only for business enterprises but also for human enhancement.,49 275,Jun 30  2017,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, ghelia.com/en ,https://www.facebook.com/gheliainc,—,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Information Technology  Science and Engineering  Software,2, Hiroaki Kitano  Masuda Tetsuro,101-250,7,—,Nov 5  2020,—,—,Venture - Series Unknown,¥1 751 880 000,¥1 751 880 000, Mizuho Bank  World Innovation Lab (WiL)  Globis Capital Partners  SMBC Venture Capital  Mizuho Capital,1,13,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,1,—,—,5, — ,—,—,—,—,Scientific and electric apparatus and instruments,—,1,0,—,—,—,39,55 659,18 532.83,24,12 813.92%,-7.69%,1.88,-37.36%,70.7%,160%,623 150,-5 670 364,-90.1%, —,—,—,—,—,—,—,—,—,49 583,—,0,3.4,2.8
https://www.crunchbase.com//organization/orange-ac33, Orange ,Seed,Orange is a developer of a variety of deep-learning models with a focus on computer vision and natural language processing for comics., Artificial Intelligence  Information Technology  Machine Learning, Tokyo  Tokyo  Japan,Orange is a developer of a variety of deep-learning models with a focus on computer vision and natural language processing for comics.,49 642,2021,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, orange0.ai ,—,https://www.linkedin.com/company/orange-inc-manga,https://twitter.com/orange0jp,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,—, — ,1-10,1,Seed,Aug 4  2023,$1 800 000,$1 800 000,Seed,$1 800 000,$1 800 000, Globis Capital Partners  Chiba Dojo,2,2,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,Scientific and electric apparatus and instruments,—,0,0,—,—,—,—,495,—,32,—,—,2,—,0.2%,—,6 258 466,—,—, —,—,—,—,—,—,—,—,—,49 956,—,-0.5,-0.6,9.9
https://www.crunchbase.com//organization/space-data, space data ,Seed,"Space Data is based on an algorithm that allows the AI to recognize geospatial data from the Earth and easily assign another Earth in VR. The company is developing an algorithm to automatically generate another ""Earth"" in virtual space using 3DCG technology by making the AI understand the geospatial information of the Earth by learning the vast amount of ground observation data available from satellites. They want to create an AI that can reconstruct the ""world"" in virtual space by learning all kinds of data from this world  such as traffic volume  pedestrian traffic  day and night  four seasons  temperature  plant distribution  and nighttime light intensity. Its goal is to build a future in which everyone has the ability to create their own world (universe) and shape their own destiny without regard for race  gender  appearance  or environment.", Aerospace  Artificial Intelligence  Big Data  Machine Learning, Shinjuku  Yamanashi  Japan,Space Data is based on an algorithm that allows the AI to recognize geospatial data from the Earth and easily assign another Earth in VR.,49 668,Jan 1  2017,Active,—, — , Asia-Pacific (APAC),—,—,For Profit, spacedata.ai/ ,https://www.facebook.com/spacedatainc/,—,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,1, Katsuaki Sato,—,1,Seed,Aug 3  2022,¥1 420 000 000,¥1 420 000 000,Seed,¥1 420 000 000,¥1 420 000 000, Global Brain Corporation  Headline Asia (formerly Infinity Ventures)  MZ Web3 Fund  GREE Ventures  KDDI Open Innovation Fund,—,12,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,—,—,—,—,—,—,—,—,14,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,49 982,—,-0.2,-0.2,1
https://www.crunchbase.com//organization/liferobotics, LifeRobotics ,Series B,"Through us it is  provides the development of co-robot to help people People will contribute to the creation of new value.", Artificial Intelligence  Robotics, Tokyo  Tokyo  Japan,LifeRobotics develops co-robots that enables businesses to automate their production processes.,49 742,Dec 19  2007,Active,—, — , Asia-Pacific (APAC),Jun 29  2018,—,For Profit, liferobotics.jp ,—,—,—,info@liferobotics.jp,+81 3-6458-8258,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Science and Engineering  Software,1, Woo-Keun YoonTokyo  Tokyo  Japan,51-100,3,M&A,Nov 22  2016,¥1 000 000 000,¥1 000 000 000,Series B,¥1 500 000 000,¥1 500 000 000, Global Brain Corporation  Mitsui Fudosan  Mizuho Capital  Mitsubishi UFJ Capital  Omron Ventures,1,10,—, Was Acquired,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,Machines and machine tools,Hand Tools; Portable Power-Driven Tools; Manipulators,2,88,—,—,—,8,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—, LifeRobotics acquired by GM-FANUC Robotics , GM-FANUC Robotics ,Jun 29  2018,—,Acquisition,—,50 056,—,0,2,2.4
