Organization URL,Organization Name,Last Funding Type,Full Description,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Operating Status,Estimated Revenue Range,Diversity Spotlight (US Headquarters Only),Headquarters Regions,Exit Date,Closed Date,Company Type,Website,Facebook,LinkedIn,Twitter,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Equity Funding Amount,Last Equity Funding Type,Total Equity Funding Amount,Total Funding Amount,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),IPO Status,IPO Date,Delisted Date,Money Raised at IPO,Valuation at IPO,Stock Symbol,Stock Exchange,Number of Events,Last Leadership Hiring Date,Last Layoff Mention Date,Similar Companies,Tags,Number of Private Notes,Date of Most Recent Valuation,Most Recent Valuation Range,IT Spend,Most Popular Trademark Class,Most Popular Patent Class,Trademarks Registered,Patents Granted,Total Products Active,Downloads Last 30 Days,Number of Apps,Active Tech Count,Monthly Visits,Average Visits (6 months),Visit Duration,Monthly Visits Growth,Visit Duration Growth,Page Views / Visit,Page Views / Visit Growth,Bounce Rate,Bounce Rate Growth,Global Traffic Rank,Monthly Rank Change (#),Monthly Rank Growth,Contact Job Departments,Number of Contacts,Number of Private Contacts,Transaction Name,Acquired by,Announced Date,Price,Acquisition Type,Acquisition Terms,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days)
https://www.crunchbase.com//organization/triphie, Triphie ,Pre-Seed,Triphie is an AI-powered  all-in-one  customised  collaborative trip-planning platform that assists travellers in discovering  organising  and booking their vacations., Artificial Intelligence  Travel, Kuala Lumpur  Kuala Lumpur  Malaysia,Triphie is an all-in-one  customised  group trip-planning platform with AI capabilities.,103 675,—,Active,—, — , Asia-Pacific (APAC)  Association of Southeast Asian Nations (ASEAN)  Southeast Asia,—,—,For Profit, triphie.com/ ,https://www.facebook.com/triphiecom,https://www.linkedin.com/company/triphie,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software  Travel and Tourism,—, — ,1-10,1,Seed,May 31  2023,MYR50 000,MYR50 000,Pre-Seed,MYR50 000,MYR50 000, Alpha Startups Pre-Accelerator,1,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,2,4 370,—,888,102.03%,41.63%,1.45,-3.39%,71.17%,-5.14%,2 859 463,-795 698,-21.77%, —,—,—,—,—,—,—,—,—,104 831,—,-0.1,-0.4,-0.6
https://www.crunchbase.com//organization/attune-3fee, Attune ,Pre-Seed,Attune provides schedule flexibility for contact centers. It is a way for agents to manage their own schedules without compromising customer wait times. They empower agents to adjust their shifts in real-time without lengthy and restrictive approval processes., Analytics  Artificial Intelligence  Real Time  SaaS, Sydney  New South Wales  Australia,Attune is a software platform that provides a radically way for contact center agents to adjust their own schedules.,103 940,—,Active,—, — , Asia-Pacific (APAC)  Australasia,—,—,For Profit, attune.work ,—,—,—,—,—,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Other  Science and Engineering  Software,2, James McManamey  Tim Buzza,1-10,2,Seed,Oct 1  2022,—,—,Pre-Seed,$100 000,$100 000, Right Side Capital Management  Forum Ventures  Archangel Ventures,—,3,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,—,—,—,—,—,—,—,—,2,—,—,—,—,—,—,—,—,—,—,—,—, Pro Services,1,—,—,—,—,—,—,—,105 098,—,0.4,1.1,0.6
https://www.crunchbase.com//organization/annalise-ai, Annalise.ai ,—,Annalise.ai develops comprehensive AI solutions for medical imaging. The company fuses the highest quality imaging data with cutting-edge computer science as she works at the intersection of human empathy and artificial intelligence. Annalise wants to ease this stress while bringing about real change  which requires a ground-breaking fusion of clinical reasoning and technological prowess., Artificial Intelligence  Health Care  Hospital, Sydney  New South Wales  Australia,Annalise.ai is a Clinician-led artificial intelligence (AI) organization developing comprehensive AI solutions for medical imaging.,104 823,2019,Active,—, — , Asia-Pacific (APAC)  Australasia,—,—,For Profit, annalise.ai/ ,—,https://www.linkedin.com/company/annalise-ai/,https://www.twitter.com/@annalise_ai,—,92 635 645 260,10, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,2, Dimitry Tran  Dr Aengus Tran,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,1,Jul 6  2022,—,17, — ,—,—,—,—,—,—,—,—,19,—,—,32,18 145,6 822.17,73,1 615.03%,108.57%,1.22,4.49%,93.43%,12.2%,1 338 763,-3 420 813,-71.87%, Engineering  Finance  Management  Sales,14,—,—,—,—,—,—,—,105 989,—,1.3,-0.1,0.7
https://www.crunchbase.com//organization/digital-manush, Digital Manush Ltd ,Series A,We have been working since 1st May 2016 and we have successfully published the app dated on  May Day  2017. Already Digital Manush has reached 80000+ Android  App Users and gathered 50000+ service providers. Service providers get on average 450 ~ 750 calls by users daily., Artificial Intelligence  B2C  Consumer  Information Technology  Internet  Machine Learning  Software  Web Development, Dhaka  Dhaka  Bangladesh,Digital Manush is a service-Connecting platform for customers to scout for the best professionals in the service industry.,104 909,May 1  2017,Active,Less than $1M, — , Asia-Pacific (APAC),—,—,For Profit, digitalmanush.xyz ,https://www.facebook.com/DigitalManushApp/,https://www.linkedin.com/company/13684058/,https://twitter.com/@Digital_Manush,digitalmanush.org@gmail.com,+8801600199731,5, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Other  Science and Engineering  Software,1, Md Khandoker Alif,51-100,1,Early Stage Venture,Apr 19  2019,$520 000,$520 000,Series A,$520 000,$520 000, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,13, — ,—,—,—,—,—,—,—,—,—,—,6,2,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,106 075,—,0.9,-0.1,-0.2
https://www.crunchbase.com//organization/intelicare, InteliCare ,Grant,InteliCare has commercialised a predictive analytics engine hardware and software system for use in the aged care and health industries.InteliCare believes Australians deserve to age with dignity and through its business-to-business (B2B) and business-to-consumer (B2C) solutions built on its proprietary internet of things (IOT) platform utilising smart sensors and artificial intelligence (AI)  InteliCare aims to enable people to stay in their own homes for longer while empowering healthcare providers to deliver higher quality  more efficient services.”, Analytics  Apps  Artificial Intelligence  Hardware  Health Care  Machine Learning  Nursing and Residential Care  Predictive Analytics  Sensor  Smart Home, Perth  Western Australia  Australia,InteliCare has commercialized a predictive analytics engine hardware and software system for use in the aged care and health industries.,105 141,2016,Active,—, — , Asia-Pacific (APAC)  Australasia,May 25  2020,—,For Profit, intelicare.com.au/ ,https://www.facebook.com/InteliCare/,https://www.linkedin.com/company/intelicare/,https://twitter.com/IntelicareLtd,info@intelicare.com.au,+61 1300 001 145,19, —,—,—, —, —, Apps  Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Health Care  Real Estate  Science and Engineering  Software,—, — ,11-50,1,IPO,May 25  2021,$100 000,—,—,—,$100 000, NSW Smart Sensing Network,1,1,—, —,—,—,—,—,—,—,—,—,—,Public,May 25  2020,—,A$5 500 000,$15 000 000, ICR ,ASX - Australian Securities Exchange,—,—,—,9, — ,—,—,—,—,—,—,—,—,24,—,2,49,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,106 309,—,-0.2,-0.1,-0.1
https://www.crunchbase.com//organization/avert-ai, Avert AI ,Pre-Seed,Avert AI develops an AI compliance writing assistant tool that detects data privacy compliance risks and provides compliant rephrasing in real-time  safeguarding employees and organizations., Artificial Intelligence  Compliance  Risk Management, South Melbourne  Victoria  Australia,Avert AI develops an AI compliance writing assistant tool that detects data privacy compliance risks.,105 833,2022,Active,—, — , Asia-Pacific (APAC)  Australasia,—,—,For Profit, www.avert.ai ,—,https://www.linkedin.com/company/avertai,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Professional Services  Science and Engineering  Software,—, — ,1-10,1,Seed,Jun 17  2022,A$190 000,A$190 000,Pre-Seed,A$190 000,A$190 000, Antler,1,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,—,—,—,—,—,—,—,—,7,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,107 020,—,-0.1,-0.2,-0.4
https://www.crunchbase.com//organization/botco-ai-c133, Botco.ai ,Seed,The GenAI Chat Cloud empowers enterprises to leverage the power of generative AI in conversational interactions combining fine tunned LLMs., Artificial Intelligence  Machine Learning, Johor  Johor  Malaysia,The GenAI Chat Cloud empowers enterprises to leverage the power of generative AI in conversational interactions combining fine tunned LLMs.,106 790,Jul 10  2022,Active,—, — , Asia-Pacific (APAC)  Association of Southeast Asian Nations (ASEAN)  Southeast Asia,—,—,For Profit, www.botco-ai.co ,—,—,—,support@botco-ai.co,60 138477810,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,1, Jany Jany,11-50,1,Seed,May 4  2023,$3 000 000,$3 000 000,Seed,$3 000 000,$3 000 000, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,11,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,108 002,—,2.6,8.1,7.3
https://www.crunchbase.com//organization/ditno, ditno. ,Seed,ditno. has taken the complexity out of IT security. We provide a single web portal to control access to all of an organization's servers whether they are in the cloud or internally hosted. We solve the problem of consistent and high performance security across mixed environments. Using a PAYG model we remove the need for upfront investment and allow our customers to pay for exactly what they need at the time. We have been protecting one of Australia’s most prestigious law firm’s servers for over two years and have acquired a leading energy company  several technology firms and many others as customers across Australia., Artificial Intelligence  Cloud Computing  Cloud Security  Cyber Security  Machine Learning  Network Security  Security, Sydney  New South Wales  Australia,ditno uses machine learning to help build a fully governed and micro-segmented network to significantly mitigate risk across organizations.,106 902,Aug 6  2012,Active,Less than $1M, — , Asia-Pacific (APAC)  Australasia,—,—,For Profit, www.ditno.com/ ,https://www.facebook.com/ditno,https://www.linkedin.com/company/ditno/,https://twitter.com/ditnoau,info@ditno.com,+61 2 8011 4860,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Privacy and Security  Science and Engineering  Software,3, Andy Walker  Glen Messenger  Warren Cammack,1-10,5,Seed,Sep 1  2020,A$850 000,A$850 000,Seed,A$850 000,A$850 000, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,Electric Communication Technique,0,1,18,—,—,36,—,—,—,—,—,—,—,—,—,—,—,—, Engineering  Management,2,—,—,—,—,—,—,—,108 117,—,0,1.6,-0.1
https://www.crunchbase.com//organization/delta-ai, Delta AI ,Pre-Seed,Delta AI is a product intelligence company that lets brands discover how products are used in context around the world. Delta AI uses computer vision to monitor social media for brands to track product trends and insights on how they are used globally  everyday. Our platform will allow brands to develop and launch meaningful new products and tailored marketing strategies faster., Artificial Intelligence  Computer Vision  Digital Marketing  Identity Management  Information Technology  Machine Learning  Software, Brisbane  Queensland  Australia,Delta AI is a product intelligence company that lets brands discover how products are used in context around the world.,106 918,2020,Active,—, — , Asia-Pacific (APAC)  Australasia,—,—,For Profit, deltalabs.ai/ ,—,https://www.linkedin.com/company/delta-labs-ai/,https://twitter.com/deltalabsai,founders@wearedeltalabs.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Information Technology  Privacy and Security  Sales and Marketing  Science and Engineering  Software,4, Daniel Bairstow  Gina Hogan  Jackson Grant  Tiffany Guan,1-10,1,Seed,Feb 3  2020,$120 000,$120 000,Pre-Seed,$120 000,$120 000, Techstars,1,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,19,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,108 133,—,-0.1,0,0
https://www.crunchbase.com//organization/great-ocean-guoxin-malaysia-sdn-bhd, Great Ocean Guoxin (Malaysia) Sdn Bhd ,Pre-Seed,Great Ocean Guoxin ( Malaysia ) encompass both conventional and technological notion in its business portfolio. On top of our conventional trading and finance venture  we took a seat in the technological scene as we believe the biggest macro investment opportunities of the next decade lies in disruptive technologies.We believe that business should evolve from time to time with highly informed active management  content adjustment  continuous market analysis and a general cardinal approach.Therefore  we are in line to expand into new business of value & proposition from time to time and move into new areas with primary goal of creating a diversify portfolio with financial gain that our perform the market., Artificial Intelligence  Financial Services  Information Technology  Retail  Software  Venture Capital, Kuala Lumpur  Kuala Lumpur  Malaysia,Fashion Retail  Blockchain development  Artificial Intelligent Server Management  Investment Holding,108 113,Dec 29  2019,Active,—, — , Asia-Pacific (APAC)  Association of Southeast Asian Nations (ASEAN)  Southeast Asia,—,—,For Profit, gogxmy.com/ ,https://www.facebook.com/GOGXMY,https://www.linkedin.com/company/great-ocean-guoxin-malaysia-sdn-bhd/?viewAsMember=true,—,dshc@gogxmy.com,+601156446832,—, —,—,1, —, —, Artificial Intelligence  Commerce and Shopping  Data and Analytics  Financial Services  Information Technology  Lending and Investments  Science and Engineering  Software,3, Henry Chong  MingXu Peng  Wilson Liew,11-50,3,Seed,May 3  2020,$4 000 000,$4 000 000,Pre-Seed,$4 862 068,$4 862 068, Henry Chong  Guangxi Guoxin Commerce and Trade Co.  Ltd,1,2,—, —,2,2,1,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,109 353,—,-0.1,0.6,0
https://www.crunchbase.com//organization/dystech, Dystech ,Pre-Seed,Reading is fundamental - but assessing reading difficulty doesn't have to take hours of your time. Our online reading assessment  Dyscover  combines two hours of traditional assessment into a 10-minute online test. With years of research and reading exercises developed by subject matter experts  Dyscover is the solution for busy educators who need to measure a wide range of reading abilities quickly and accurately!With Dystech's online reading assessment platform  you'll get an accurate score for each of the six components – word sight fluency  accuracy  syllabication  word reading fluency  phonetic decoding and dyslexia likelihood – giving you a solid foundation on which to build your instruction., Artificial Intelligence  EdTech  Education  Machine Learning  Skill Assessment  Software, Melbourne  Victoria  Australia,Dystech is changing the way we assess reading difficulties. Combining 2-hours of traditional assessment in 10-minute using AI,109 867,Jun 27  2018,Active,—, — , Asia-Pacific (APAC)  Australasia,—,—,For Profit, www.dystech.com.au/ ,https://www.facebook.com/dystechaustralia/,https://www.linkedin.com/company/dystech-australia/,https://twitter.com/Dystech1?lang=en,hello@dystech.com.au,—,14, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Science and Engineering  Software,4, Gilles Richard  Hugo Richard  Jim Radford  Mathieu Serrurier,1-10,1,Seed,Mar 30  2021,A$290 000,A$290 000,Pre-Seed,A$290 000,A$290 000, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,1, — ,—,—,—,—,—,—,—,—,13,—,2,27,867,—,0,-57.81%,—,1,0%,100%,0%,5 408 764,1 695 632,45.67%, —,—,—,—,—,—,—,—,—,111 147,—,-0.1,-0.5,-0.2
https://www.crunchbase.com//organization/flixsense-pty-ltd, GAMEFACE.AI ,Pre-Seed,GAMEFACE is a Video intelligence company. That captures instant video  analyze footage to bring you key events and insights from the match ., Artificial Intelligence  Gaming  Software  Sports  Video, Sydney  New South Wales  Australia,GAMEFACE is a Video intelligence company. That captures instant video  analyze footage to bring you key events and insights from the match .,111 266,Nov 27  2014,Active,Less than $1M, — , Asia-Pacific (APAC)  Australasia,Sep 27  2021,—,For Profit, flixsense.com ,https://www.facebook.com/flixsense,https://www.linkedin.com/company/flixsense,https://www.twitter.com/flixsense,shaik@flixsense.com,—,2, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Gaming  Media and Entertainment  Science and Engineering  Software  Sports  Video,2, Jalaluddin Shaik  James Melvin Priyarajan,1-10,1,M&A,Mar 6  2018,A$350 000,A$350 000,Pre-Seed,A$350 000,A$350 000, Danny Bhandari,1,1,—, Was Acquired,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,11, — ,—,—,—,—,—,—,—,—,—,—,—,5,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—, GAMEFACE.AI acquired by Slinger Bag , Slinger Bag ,Sep 27  2021,$24 000 000,Acquisition,—,112 573,—,0,0,0.5
https://www.crunchbase.com//organization/fling-e81e, Fling ,Seed,Fling is a software and services company. They are a drone digital insights platform. They serve the electrical transmission and warehouse industries. Their drones fly autonomously in both indoor and outdoor settings  standardizing inspection workflows and increasing worker safety and productivity. Their platform supports enterprise drone fleets by empowering workers to manage the collection  uploading  and consolidation of terabytes of data., Electrical Distribution  Energy  Industrial Automation  Power Grid  Predictive Analytics, Bangkok  Krung Thep  Thailand,Fling is a drone services company that provides turnkey automation and predictive maintenance solutions for energy utilities.,112 110,Jul 2017,Active,Less than $1M, — , Asia-Pacific (APAC)  Association of Southeast Asian Nations (ASEAN)  Southeast Asia,—,—,For Profit, fling.asia ,—,https://www.linkedin.com/company/fling-urban-drone-delivery/,—,mcurrie@fling.asia,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Energy  Manufacturing  Science and Engineering  Software,1, Michael Currie,11-50,2,Seed,Jul 14  2018,$65 000,$65 000,Seed,$315 000,$315 000, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,7,2,12,—,—,—,—,—,—,—,—,—,—,—,—, Operations,1,—,—,—,—,—,—,—,113 442,—,-0.1,-0.1,-0.2
https://www.crunchbase.com//organization/hyperlab, Hyperlab ,Seed,Hyperlab is Southeast Asia’s leading and most awarded Conversational AI company. We combine the elements of artificialintelligence  natural language understanding  machine learning  and robotic process automation to create intelligent experiences for customers and employees.Our Experience Studio powers conversational applications and Blended AI support for leading banks  insurance providers  Telco's and technology companies. Hyperlab’s smart solutions are brought to life by our award-winning chat  mobile  voice  search  and video experiences that integrate seamlessly with enterprise software like Microsoft  Zendesk  Workday and more., Artificial Intelligence  Customer Service  Enterprise Software  Natural Language Processing, Kuala Lumpur  Kuala Lumpur  Malaysia,Conversational AI built for visionary enterprises,114 075,Apr 2016,Active,$1M to $10M, — , Asia-Pacific (APAC)  Association of Southeast Asian Nations (ASEAN)  Southeast Asia,Sep 24  2018,—,For Profit, hyperlab.ai ,—,https://www.linkedin.com/company/hyperlab/,—,contactus@hyperlab.ai,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Other  Professional Services  Science and Engineering  Software,3, Chris Greenough  Janet Teo  Vic Sithasanan,11-50,1,M&A,May 10  2016,$500 000,$500 000,Seed,$500 000,$500 000, — ,—,—,—, Was Acquired,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,—,37,—,—,—,—,—,—,—,—,—,—,—,—, Engineering,1,—, Hyperlab acquired by Everise , Everise ,Sep 24  2018,—,Acquisition,—,115 456,—,0.1,1.8,1.7
https://www.crunchbase.com//organization/hypometer, Hypometer Technologies ,Seed,"We operate Australia’s first predictive sports analytics platforms  Fantasy Insider and Stats Insider. The platforms elevate the sporting experience through data-driven sports content and discussion  match/ladder projections for the casual fan  deep projections for punters and fantasy sports players  and in-game simulations for second screen viewing  with detailed data for AFL  NRL  Cricket and Soccer. Using our predictive models  we simulate the performance of every player and team providing users with predictions on: the value of a player in their fantasy team  the best selections for their tipping contest  the profitability of a bet  or just a prediction on how their favorite team will go that weekend.", Analytics  Big Data  Consumer  Machine Learning  Media and Entertainment  Mobile  Predictive Analytics  Sports, Brisbane  Queensland  Australia,Building the next generation of sports media platforms with predictive analytics,115 125,2015,Active,Less than $1M, — , Asia-Pacific (APAC)  Australasia,—,—,For Profit, www.thehypometer.com ,https://www.facebook.com/fantasyinsiderau,https://in.linkedin.com/company/hypometer-technologies,https://twitter.com/fantasyinsider,katie@thehypometer.com,—,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Media and Entertainment  Mobile  Other  Software  Sports,2, Darryl Woodford  Katie Prowd,1-10,3,Seed,Dec 12  2017,—,—,Seed,A$179 500,A$278 400, BlueChilli  Brisbane Angels  Mathew Myers  Anthony Musumeci  Daniel Gavel,—,6,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,25,—,—,22,—,—,—,—,—,—,—,—,—,—,—,—, Management,2,—,—,—,—,—,—,—,116 522,—,0.1,0,-0.1
https://www.crunchbase.com//organization/ailytic, Ailytic ,Grant,Ailytic is a software company delivering decision analytics to manufacturing industries. Our sensors and software enable insights using artificial intelligence to manage real time information  optimise production plans and deliver schedules in a full web based application. Lightweight and easily deployed  we turn operators and managers into analysts with comparative modelling of complex operational environments.​ Ailytic is headquartered in Adelaide  Australia with offices in Changzhou  China and clients throughout Asia Pacific and Europe., Analytics  Artificial Intelligence  Industrial Manufacturing  Internet of Things  Manufacturing  SaaS  Scheduling  Supply Chain Management, Adelaide  South Australia  Australia,Ailytic is a company focused on delivering decision analytics for manufacturing  enabled by Predictive and Prescriptive AI,116 224,Aug 2016,Active,$1M to $10M, — , Asia-Pacific (APAC)  Australasia,Jun 30  2021,—,For Profit, www.ailytic.com ,—,https://www.linkedin.com/company/12177559/,https://twitter.com/ailytic,info@ailytic.com,+61 8 8120 3004,7, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Manufacturing  Science and Engineering  Software  Transportation,2, Arvind Mohais  James Balzary,11-50,4,M&A,Jun 26  2018,A$310 000,A$200 000,Seed,A$200 000,A$993 000, Business.gov.au  Accelerating Commercialisation - AusIndustry  Department of State Development South Australia  James Balzary,1,4,—, Was Acquired,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,6, — ,—,—,—,—,—,—,—,—,13,—,—,40,—,—,—,—,—,—,—,—,—,—,—,—, Operations,1,—, Ailytic acquired by TilliT , TilliT ,Jun 30  2021,—,Acquisition,Cash & Stock,117 647,—,-0.1,-0.2,-0.3
https://www.crunchbase.com//organization/responsight, ResponSight ,Venture - Series Unknown,"ResponSight offers enterprise risk and security profiling technology using behavioral analytics without collecting private information.ResponSight is an enterprise endpoint risk profiling approach designed to address these challenges.  We capture behavioural metrics (ie the way users and applications use a machine/endpoint) to identify baseline activity profiles - people use their hardware in a very consistent (even predictable) way over time.", Analytics  Cyber Security  Intelligent Systems  Network Security  Risk Management  Security, Melbourne  Victoria  Australia,ResponSight offers enterprise risk and security profiling technology using behavioral analytics without collecting private information.,117 416,Mar 2015,Active,Less than $1M, — , Asia-Pacific (APAC)  Australasia,—,—,For Profit, www.responsight.com/ ,—,https://www.linkedin.com/company/responsight,https://www.twitter.com/responsight,info@responsight.com,—,2, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Privacy and Security  Professional Services  Science and Engineering,1, Jeff Paine,1-10,4,—,Jan 1  2020,—,—,Venture - Series Unknown,$2 932 980,$2 932 980, Artesian VC  BlueChilli  Carthona Capital  Cthulhu Ventures  Black Sheep Capital,1,7,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,6, — ,—,—,—,—,—,Computing; Calculating,0,3,9,—,—,32,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,118 875,—,0.7,0,2.4
https://www.crunchbase.com//organization/ayasan-technologies, Ayasan ,Angel,Ayasan is one of the leading Tech Companies in South East Asia. Ayasan offer the service service to empower Blue Collar workers by technologies such as AI / APP / Online Platform., Apps  Artificial Intelligence  Human Resources  Information Technology  Internet  Software, Bangkok  Krung Thep  Thailand,Home Service Platform (Cleaning  Babysitting  Senior-Care Service etc. ),118 664,Jan 1  2013,Active,—, — , Asia-Pacific (APAC)  Association of Southeast Asian Nations (ASEAN)  Southeast Asia,—,—,For Profit, www.ayasan-service.com ,https://www.facebook.com/ayasan.thailand/,https://www.linkedin.com/company/3065241/,https://twitter.com/ayasan_service,support@ayasan-service.com,0806947856,—, —,—,—, —, —, Administrative Services  Apps  Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Science and Engineering  Software,1, Kotaro Ise,51-100,2,Seed,Aug 10  2021,$100 000,$100 000,Angel,$250 000,$250 000, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,2,21,5 024,3 598.67,52,403.91%,-60%,2,67.7%,50%,-44.67%,2 710 917,-2 096 642,-43.61%, Marketing,1,—,—,—,—,—,—,—,120 145,—,-0.1,-0.2,-0.1
https://www.crunchbase.com//organization/prevasio-5c3b, Prevasio ,Seed,Prevasio is a next-generation Cloud Security Posture Management with a built-in vulnerability and anti-malware scan for docker containers.The mission of Prevasio is to combine in one affordable solution the lightness and convenience of a classic CSPM with the attack prevention capabilities of a CWPP.Prevasio achieves that by combining 3products in one solution.1. Cloud Security Posture ManagementPrevasio requires only a few minutes to complete a full scan of all your assets. The scan will reveal any misconfiguration issues in the cloud platform according to best practices and compliance standards.2. Vulnerability Assessment and Anti-malwareIf you have any public or private containers  Prevasio will also perform a full vulnerability assessment of all packages and libraries found to be installed in those containers.Prevasio will perform an anti-malware scan of all files found to be present in any discovered public or private containers.Main features: - Prevasio creates no agents and runs no code in your cloud - It uses no servers  thus having a very low cost per scan - Being serverless  it scales up quickly to process any load - It starts an analysis in milliseconds and finishes in minutesIt only takes a few mouse clicks to connect Prevasio to your Cloud account. Once connected  it will scan your assets within minutes  revealing any misconfigurations  vulnerabilities  or malware.3. Secret Sauce - As a portfolio company of SRI  Prevasio is also leveraging proprietary SRI AI intellectual property to empower Virtual Private Assistant (VPA) technology to assess and detect cybersecurity threats using unsupervised machine learning., Artificial Intelligence  Cloud Security  Cyber Security  Penetration Testing, Sydney  New South Wales  Australia,Prevasio is a next-generation Cloud Security Posture Management with a built-in vulnerability and anti-malware scan for docker containers.,119 912,Mar 13  2021,Active,—, — , Asia-Pacific (APAC)  Australasia,—,—,For Profit, prevasio.co ,—,https://www.linkedin.com/company/prevasio,https://twitter.com/prevasio,contact@prevasio.co,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Privacy and Security  Science and Engineering  Software,1, Ron Wille,1-10,1,Seed,Dec 10  2021,$2 100 000,$2 100 000,Seed,$2 100 000,$2 100 000, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,6, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,121 421,—,-0.2,-0.4,0.7
