Organization URL,Organization Name,Last Funding Type,Full Description,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Operating Status,Estimated Revenue Range,Diversity Spotlight (US Headquarters Only),Headquarters Regions,Exit Date,Closed Date,Company Type,Website,Facebook,LinkedIn,Twitter,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Equity Funding Amount,Last Equity Funding Type,Total Equity Funding Amount,Total Funding Amount,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),IPO Status,IPO Date,Delisted Date,Money Raised at IPO,Valuation at IPO,Stock Symbol,Stock Exchange,Number of Events,Last Leadership Hiring Date,Last Layoff Mention Date,Similar Companies,Tags,Number of Private Notes,Date of Most Recent Valuation,Most Recent Valuation Range,IT Spend,Most Popular Trademark Class,Most Popular Patent Class,Trademarks Registered,Patents Granted,Total Products Active,Downloads Last 30 Days,Number of Apps,Active Tech Count,Monthly Visits,Average Visits (6 months),Visit Duration,Monthly Visits Growth,Visit Duration Growth,Page Views / Visit,Page Views / Visit Growth,Bounce Rate,Bounce Rate Growth,Global Traffic Rank,Monthly Rank Change (#),Monthly Rank Growth,Contact Job Departments,Number of Contacts,Number of Private Contacts,Transaction Name,Acquired by,Announced Date,Price,Acquisition Type,Acquisition Terms,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days)
https://www.crunchbase.com//organization/robot-shark-gaming, Robot Shark Gaming ,—,—, Artificial Intelligence  Gaming  Information Technology, Victoria  British Columbia  Canada,Robot Shark Gaming builds artificial intelligence programs for playing strategic games.,2 793 885,2015,Active,—, — , — ,—,—,For Profit, robotsharkgaming.com/ ,—,—,https://twitter.com/RobotSharkGamin,contact@robotsharkgaming.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Gaming  Information Technology  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,2, — ,—,—,—,—,—,—,—,—,—,—,—,13,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 852 004,—,-0.1,-0.4,-0.1
https://www.crunchbase.com//organization/hedqtrs, hedQTRS ,Pre-Seed,hedQTRS focuses on researching and developing solutions to secure AI applications for mission-critical infrastructure. Critical infrastructure is the physical and cyber assets that are so vital to an organization or government that their incapacity or destruction would have a debilitating impact on the physical and economic security or public health and safety. AI is expected to play a big part in managing these critical infrastructures in the near future and securing AI systems will be a paramount task globally; this is hedQTRS’ main mission., Artificial Intelligence  Industrial  Product Research, Toronto  Ontario  Canada,hedQTRS is focuses on researching and developing solutions to secure AI applications for mission-critical infrastructure.,2 779 465,2019,Active,—, — , Great Lakes,—,—,For Profit, www.hedqtrs.com/ ,—,https://www.linkedin.com/company/hedqtrs/,—,hello@hedqtrs.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Design  Manufacturing  Science and Engineering  Software,—, — ,11-50,1,Seed,Jan 1  2019,—,—,Pre-Seed,—,—, UTEST,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,1, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 837 043,—,0,-0.3,-0.3
https://www.crunchbase.com//organization/fybr-1168, FYBR ,—,—, Information Technology  Machine Learning, Vancouver  British Columbia  Canada,FYBR is an IT firm that provides machine learning  big data  data analytics  software development  and artificial intelligence solutions.,2 777 098,2014,Active,—, — , — ,—,—,For Profit, www.fybrsolutions.com/ ,https://www.facebook.com/FYBRinc/,https://www.linkedin.com/company/fybr-inc/,https://twitter.com/FYBRinc?s=17,info@fybr.ca,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 834 583,—,-0.1,-0.5,-1.2
https://www.crunchbase.com//organization/humania, HumanIA ,—,—, Artificial Intelligence  Communities  Education, Quebec  Quebec  Canada,HumanIA specializes in humanistic and multidisciplinary studies and research on artificial intelligence.,2 748 507,1969,Active,—, — , — ,—,—,For Profit, humania.uqam.ca/ ,—,https://www.linkedin.com/company/uqam,https://twitter.com/humania_ai,humania@uqam.ca,—,—, —,—,—, —, —, Artificial Intelligence  Community and Lifestyle  Data and Analytics  Education  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 804 942,—,-0.1,-0.6,-0.6
https://www.crunchbase.com//organization/sircosia, Sircosia ,—,—, Analytics  Machine Learning, Montréal  Quebec  Canada,Sircosia democratizes the power of advanced data analytics and makes it accessible and affordable for mid-market operators of all sizes.,2 744 967,2021,Active,—, — , — ,—,—,For Profit, www.sircosia.com/ ,—,https://www.linkedin.com/company/sircosia,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 801 255,—,-0.1,-0.5,-0.2
https://www.crunchbase.com//organization/pia-7f18, PIA ,—,—, Artificial Intelligence  Education  Training, Montréal  Quebec  Canada,PIA is an artificial intelligence platform that provides education and training gaps arising from current and future developments.,2 736 929,—,Active,—, — , — ,—,—,For Profit, poleia.quebec ,—,—,—,bpage@poleia.quebec,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 792 932,—,-0.1,-0.4,-0.6
https://www.crunchbase.com//organization/machine-agencies, Machine Agencies ,—,—, Artificial Intelligence  Information Technology  Machine Learning, Montréal  Quebec  Canada,Machine Agencies is a group of researchers that works on various topics associated with artificial intelligence and related technologies.,2 723 647,—,Active,—, — , — ,—,—,For Profit, machineagencies.org/ ,—,—,—,machineagencies.milieux@gmail.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,12, — ,—,—,—,—,—,—,—,—,—,—,—,2,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 779 206,—,-0.1,-0.5,-0.5
https://www.crunchbase.com//organization/haicu, Haicu ,—,—, Artificial Intelligence  Information Technology  Machine Learning, Montréal  Quebec  Canada,Haicu is an alliance organization of universities that develops responses to the major issues and opportunities raised by human-centered AI.,2 714 950,—,Active,—, — , — ,—,—,For Profit, haiculab.org/ ,—,—,https://twitter.com/haiculab,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,2, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 770 224,—,-0.1,-0.5,-0.9
https://www.crunchbase.com//organization/international-observatory-on-the-societal-impacts-of-ai-and-digital-technology, International Observatory on the Societal Impacts of AI and Digital Technology ,—,—, Artificial Intelligence  Business Development  Information Technology, Quebec  Quebec  Canada,International Observatory on the Societal Impacts of AI and Digital Technology focuses on developing AI and digital technologies.,2 696 993,2018,Active,—, — , — ,—,—,For Profit, observatoire-ia.ulaval.ca/en/ ,https://www.facebook.com/ObservatoireIA,https://www.linkedin.com/company/observatoire-ia/,https://twitter.com/ObservatoireIA,observatoireia@ulaval.ca,+1-418 656-2131,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Professional Services  Science and Engineering  Software,—, — ,251-500,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 751 667,—,-0.1,-0.5,-0.6
https://www.crunchbase.com//organization/semla, Semla ,—,—, Artificial Intelligence  Communities  Events  Machine Learning  Software Engineering, Quebec  Quebec  Canada,Semla is a research group that organizes conferences and brings together software engineering and applied machine learning researchers.,2 693 904,2021,Active,—, — , — ,—,—,For Profit, semla.quebec/ ,—,—,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Community and Lifestyle  Data and Analytics  Events  Media and Entertainment  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 748 462,—,-0.1,-0.4,-0.5
https://www.crunchbase.com//organization/montreal-ai, MONTREAL.AI ,—,—, Artificial Intelligence  Software, Montréal  Quebec  Canada,Montréal AI is a research company at the forefront of the AI field  developing and commercializing significant general-purpose technology.,2 665 426,2002,Active,—, — , — ,—,—,For Profit, www.montreal.ai ,https://www.facebook.com/MontrealAI/,https://ca.linkedin.com/company/montreal.ai,https://www.twitter.com/Montreal_AI?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,info@montreal.ai,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,—, — ,10001+,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,7,—,—,—,2 102,—,149,1 712.07%,—,1.92,91.53%,8.47%,-91.53%,3 821 728,-4 244 262,-52.62%, Management,2,—,—,—,—,—,—,—,2 719 045,—,-0.2,-0.8,-0.7
https://www.crunchbase.com//organization/ai-launch-lab, AI Launch Lab ,—,AI Launch Lab is a nonprofit organization dedicated to identifying and developing the core skills and competencies needed for AI, Artificial Intelligence  Environmental Consulting  Event Management  Information Technology, Montréal  Quebec  Canada,AI Launch Lab is a nonprofit that organizes AI-driven climate change hackathons as well as supports end-to-end AI-related R&D projects.,2 627 439,2019,Active,—, — , — ,—,—,Non-profit, launchlab.ai/ ,https://www.facebook.com/AILaunchLab/,https://www.linkedin.com/company/ailaunchlab/,https://twitter.com/AILaunchLab,hello@launchlab.ai,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Events  Information Technology  Media and Entertainment  Professional Services  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,1, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 679 907,—,-0.2,-0.6,-1.3
https://www.crunchbase.com//organization/haachy, Haachy ,—,There was a time when the best way to find a lost dog or cat was topost lost posters all over town in hopes that someone in yourcommunity would have seen them running loose and call the number onthe sign. Today  we have Haachy!!Haachy is asystem powered by Artificial Intelligence that utilizes deep learningtechniques. Haachy uses pictures of your pet to supercharge your petsearch capabilities. The unique design of the tool allows instantdatabase searches from animal shelters and scour social media sites tohelp the user find their pet faster than what is possible today. The userinterface is simple and makes it easy for pet-parents who have lost theirpet to simultaneously post notices to social media sites  city animalshelters and other places in order to get the word out quickly in hopes tofind their lost pet faster. The best part is - Haachy’s state-of-the-artalgorithm utilizes the images and uniquely identifies your pet amongstthousands of others that get reported online or end up at the animalshelters !What makes Haachy different?• Unique Pet Identification technology• Community engagement• Connect to animal shelters and NGOs easily• Simplify the search processHaachy is the perfect tool for anyone who has recently lost their familydog  cat or any other pet for that matter and get them back as quickly aspossible. To see more for yourself and to find out how you can use it please click here www.haachy.ca, Artificial Intelligence  Pet, Kitchener  Ontario  Canada,The smart way to bring your lost pets home faster,2 623 633,Jul 20  2017,Active,—, — , Great Lakes,—,—,For Profit, www.haachy.ca/ ,https://www.facebook.com/haachyapp/?ref=bookmarks,—,https://twitter.com/haachyapp?lang=en,hjayaraman@manakn.ca,519-729-7013,1, —,—,—, —, —, Artificial Intelligence  Community and Lifestyle  Data and Analytics  Science and Engineering  Software,1, Hariharan Jayaraman,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,—, — ,—,—,—,—,—,—,—,—,—,—,—,6,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 675 986,—,-0.1,-0.5,-0.3
https://www.crunchbase.com//organization/featurepreneur, Featurepreneur ,—,ML Enthusiasts predict things for everyone. We provide a production-ready platform where ML enthusiasts code their ML model and deploy within minutes., Information Technology  Machine Learning  Software, Toronto  Ontario  Canada,ML Enthusiasts predict for everyone,2 623 083,May 1  2020,Active,—, — , Great Lakes,—,—,For Profit, featurepreneur.com/ ,—,https://www.linkedin.com/company/featurepreneur/,—,raja@tactii.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Software,1, Raja CSP Raman,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,35,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 675 433,—,-0.1,-0.4,-0.7
https://www.crunchbase.com//organization/institut-intelligence-et-donnees, Institut Intelligence et Donnees ,—,—, Artificial Intelligence  Data Storage  Data Visualization, Quebec  Quebec  Canada,Institut Intelligence et Donnees specializes in data virtualization  data science  and artificial intelligence services.,2 622 827,2020,Active,—, — , — ,—,—,For Profit, iid.ulaval.ca/en/ ,https://www.facebook.com/iid.ulaval/,https://www.linkedin.com/company/iid-ulaval/,https://twitter.com/iid_ulaval,equipe@iid.ulaval.ca,+1 418-656-2131,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Design  Hardware  Information Technology  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,12, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 675 166,—,-0.2,-0.6,-1.3
https://www.crunchbase.com//organization/peau, Peau ,Non-equity Assistance,E-Commerce  Beauty  Health  Cosmetics  Skincare  Makeup  Diversity  Inclusion  Technology  Artificial Intelligence  Machine Learning  Data Solutions  and Data, Artificial Intelligence  Beauty  Cosmetics  E-Commerce  Internet  Machine Learning, Toronto  Ontario  Canada,Peau is a beauty community that creates connections between real beauty consumers  where users can connect with others.,2 621 509,May 2017,Active,—, — , Great Lakes,—,—,For Profit, www.peau.social/ ,https://www.facebook.com/ourpeau/,https://www.linkedin.com/company/peauofficial/,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Consumer Goods  Data and Analytics  Internet Services  Science and Engineering  Software,—, — ,1-10,1,—,Feb 12  2020,—,—,—,—,—, LOI Labs,1,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 673 809,—,-0.1,-0.4,-0.5
