Organization URL,Organization Name,Last Funding Type,Full Description,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Operating Status,Estimated Revenue Range,Diversity Spotlight (US Headquarters Only),Headquarters Regions,Exit Date,Closed Date,Company Type,Website,Facebook,LinkedIn,Twitter,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Equity Funding Amount,Last Equity Funding Type,Total Equity Funding Amount,Total Funding Amount,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),IPO Status,IPO Date,Delisted Date,Money Raised at IPO,Valuation at IPO,Stock Symbol,Stock Exchange,Number of Events,Last Leadership Hiring Date,Last Layoff Mention Date,Similar Companies,Tags,Number of Private Notes,Date of Most Recent Valuation,Most Recent Valuation Range,IT Spend,Most Popular Trademark Class,Most Popular Patent Class,Trademarks Registered,Patents Granted,Total Products Active,Downloads Last 30 Days,Number of Apps,Active Tech Count,Monthly Visits,Average Visits (6 months),Visit Duration,Monthly Visits Growth,Visit Duration Growth,Page Views / Visit,Page Views / Visit Growth,Bounce Rate,Bounce Rate Growth,Global Traffic Rank,Monthly Rank Change (#),Monthly Rank Growth,Contact Job Departments,Number of Contacts,Number of Private Contacts,Transaction Name,Acquired by,Announced Date,Price,Acquisition Type,Acquisition Terms,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days)
https://www.crunchbase.com//organization/nonsense-robotics, NONSENSE [ Robotics ] ,—,We are a bunch of Post Futurists  Mechatronics Engineers  and Tech Punks making Robots Look & Behave Funny Again.Warning: Isaac Asimov's Three Laws of Robotics do not apply here., Artificial Intelligence  Machine Learning  Robotics, San Francisco  California  United States,Everything but smart AI & Robots. Isaac Asimov's Three Laws of Robotics do not apply here.,2 596 641,Aug 1  2021,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, nonsenserobotics.com ,—,https://www.linkedin.com/company/nonsenserobotics,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Science and Engineering  Software,1, Sergio Argento,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,—, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 648 232,—,-0.1,-0.5,-0.8
https://www.crunchbase.com//organization/costs, Costs ,—,Online retailers lose a big portion of their visitors at the landing page; as a result  only 1.5% of them convert into sales.On the other hand  Offline retailers convert around 60%. Apparently  there is a big gap and many missed opportunities.To solve such shortcomings  we have taken our UX expertise blended it with machine learning algorithms and came up with something great.Let us introduce Oktomax ai; a smart  personalized shopping assistant.Like a mindful sales agent  it connects with the end-consumer  observes their behavior and guides them all the way throughout the check-out process. What is our edge? We believe  buying experience should be fun; therefore we’ve invented jackpot game to convince indecisive customers.With the power of Okto  now  businesses can maximize their results and delight their customers., Artificial Intelligence  Retail  Retail Technology  Shopping, San Francisco  California  United States,Costs,2 573 601,2018,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, oktomax.ai/ ,https://www.facebook.com/people/Oktomax/100063762935023/,https://www.linkedin.com/company/oktomax/,—,—,—,20, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Data and Analytics  Hardware  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,1,—,—,1, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 624 589,—,-0.1,-0.6,-1.5
https://www.crunchbase.com//organization/anewd-ai-9fbc, ANewD.ai ,—,Anewd.ai's mission is to guide and support businesses in today’s age of Data and Artificial Intelligence. We believe in the value of customer-centered  data driven design. We provide strategic counsel that guides businesses in optimizing processes  monetizing data to improve ROI and building a defensible business ready for the age of Artificial Intelligence., Artificial Intelligence  Consulting  Information Technology, San Francisco  California  United States,Applied Artificial Intelligence Consulting,2 549 485,2017,Active,—, Women Founded, San Francisco Bay Area  West Coast  Western US,—,—,For Profit, anewd.ai ,—,—,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Professional Services  Science and Engineering  Software,1, Jenny Watkins,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,—,3,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 599 816,—,-0.1,-0.5,0.7
https://www.crunchbase.com//organization/cloud-pro-ai, Cloud Pro AI ,—,—, Artificial Intelligence  Cloud Data Services  Cloud Management  Consulting  Service Industry, San Francisco  California  United States,Cloud Pro AI provides end to end solution and management services for technology related to cloud.,2 518 784,2019,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, cloudpro.ai/ ,—,https://www.linkedin.com/company/cloudproai/,—,customerservice@cloudpro.ai,415-523-0199,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Other  Professional Services  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 568 314,—,-0.5,-1.8,-1.1
https://www.crunchbase.com//organization/adsovo, ADSOVO ,—,"ADSOVO is an online technology company that currently provides content verification for players in the online advertising market.ADSOVO is at the forefront of leveraging and applying the advances in Machine Learning to the high volume of data and transactions that are the lifeblood of online advertising.Our state of the art platform  people and comprehensive set of content classifiers capture and identify whatâ€™s meaningful to advertisers  agencies  networks and other players in the online advertising world.Understanding the webâ€™s content in any language is a tremendous and worthy challenge  particularly in Europe. Our SureSafeâ„¢ technology allows us to instantlyunderstand vast amounts of unstructured data in detail. By partnering with research labs and building upon our teamâ€™s expertise  we provide you with meaningful andactionable information. SureSafeâ„¢ digests and understands web content without the limitations of linguistic or keyword based approaches. Our scalable methodology provides you with the most reliable  precise and flexible language-agnostic solution. If your business is international  so is our reach.The Web moves in real time; we interpret in real time. Our web page classifications are available in less than 15 milliseconds and our algorithms work continuously to guarantee that our categorizations are always up to date.Interactive Design is fundamental to us. Why? To understand the trends and activity you care about  your information must be easily available and usable. Our in-house team strives to ensure the most informative  efficient and enjoyable user experience for you.It takes less than 3 weeks to create base categories in any new language. Thatâ€™s the power of our Machine Learning technology. It is unaffected by human error or bias. Our system is accurate  consistent and proven. To provide the best service possible  we assign a team dedicated to each language and culture  who are ready to collaborate with you to understand your needs and market norms.ADSOVO is a multicultural  multilingual and creative team. Our passions are the Internet and technology. Our mission is to deliver you value and service. Our job is to understand what is meaningful to you and provide you with insights and opportunities while managing risk.", Machine Learning  Natural Language Processing  Semantic Web  Software, San Francisco  California  United States,ADSOVO provides users with an analytic platform for verifying internet advertising campaigns.,2 515 715,2009,Active,$1M to $10M, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, www.adsovo.com ,—,—,—,support@adsovo.com,888 423 7686),—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Internet Services  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,3,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 565 165,—,-0.2,-0.9,-1.2
https://www.crunchbase.com//organization/sokyo-ai, Sokyo AI ,—,—, Artificial Intelligence  Fitness  Health Care  Machine Learning  Software, San Francisco  California  United States,Sokyo AI a passionate group  focused on leveraging AI to preserve the mental health of children.,2 504 149,—,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, www.sokyo.ai ,—,https://www.linkedin.com/company/sokyo-ai/,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software  Sports,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 553 301,—,-0.1,-0.5,-0.5
https://www.crunchbase.com//organization/rekindle-interactive, Rekindle Interactive ,—,—, Artificial Intelligence  Information Services  Information Technology  Software, San Francisco  California  United States,Rekindle Interactive specializes in data scientist  machine learning  data analyst  and software engineer AI tools.,2 491 117,—,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, www.rekindleinteractive.com ,—,—,—,michael@rekindleinteractive.com,415-422-9600,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,12, — ,—,—,—,—,—,—,—,—,—,—,—,3,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 539 955,—,-0.1,0.1,0
https://www.crunchbase.com//organization/soul-system-research-and-development, Soul System Research and Development ,—,—, Analytics  Animation  Artificial Intelligence  Cloud Computing  Information Technology, San Francisco  California  United States,Soul System Research and Development provides AI  IoT  cloud computing  data science  business analytics  and animation services.,2 487 145,2015,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, ssrd.us ,—,https://www.linkedin.com/company/soul-system-research-and-development-llp,—,contact@ssrd.us,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Media and Entertainment  Science and Engineering  Software  Video,—, — ,51-100,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,—, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 535 874,—,-0.1,-0.6,1.7
https://www.crunchbase.com//organization/linknotifier, LinkNotifier ,—,—, Artificial Intelligence  Internet  Software, San Francisco  California  United States,LinkNotifier is to develop SaS deep-learning sophisticated artificial intelligence tools which make online marketing on the cloud fun.,2 481 047,—,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, www.linknotifier.com ,—,—,—,support@burnpedia.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Internet Services  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 529 638,—,-0.2,-0.7,-0.5
https://www.crunchbase.com//organization/abelling, abelling ,—,—, Artificial Intelligence  Machine Learning, San Francisco  California  United States,Abelling is an applied AI agency.,2 475 151,Feb 1  2020,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, abelling.com ,—,https://www.linkedin.com/company/abelling,—,in@abelling.com,510 432 5584,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,1, — ,—,—,—,—,—,—,—,—,—,—,—,7,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 523 606,—,-0.2,-0.8,-0.9
https://www.crunchbase.com//organization/congruentai, CongruentAI ,—,—, Artificial Intelligence  SaaS  Software, San Francisco  California  United States,CongruentAI is a research tool that supports researchers and increases research reproducibility in the field of machine intelligence.,2 468 200,—,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, congruent.ai ,—,https://www.linkedin.com/company/4th-n-town,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,4,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 516 484,—,0,1.7,1.9
https://www.crunchbase.com//organization/worldtrack, WorldTrack ,—,At Worldtrack  we're providing a data platform that optimizes customer experience by combining offline shopper behavior and the best practices of digital marketing. This will enable the best shopping experience in the offline world.Worldtrack helps retail brands to learn more about their shoppers from offline engagement across multiple stores to online behavior and interests. By enabling a unified customer overview for brands  we help deliver insights to better engage with your customers., Advertising  Information Technology  Predictive Analytics  Retail Technology  SaaS, San Francisco  California  United States,We help create a better omnichannel customer experience for retail brands and shoppers.,2 444 354,2019,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, worldtrack.me/ ,—,https://www.linkedin.com/company/worldtrack.me,—,—,—,1, —,—,—, —, —, Advertising  Artificial Intelligence  Commerce and Shopping  Data and Analytics  Hardware  Information Technology  Sales and Marketing  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,4,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 492 084,—,-0.1,-0.1,-0.8
https://www.crunchbase.com//organization/nable-solution, Nable Solution ,—,—, Analytics  Artificial Intelligence  Cloud Computing  Consulting  Information Technology  Machine Learning  Network Security, San Francisco  California  United States,Nable Solution provides cloud adoption and migration  application modernization  data modernization  and network security services.,2 393 018,—,Active,$1M to $10M, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, nablesolution.com ,https://www.facebook.com/nablesolution,—,https://twitter.com/NableSolution,info@nablesolution.com,1 (925) 587-3631,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Privacy and Security  Professional Services  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,11, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 439 641,—,0.4,-0.2,-0.2
