Business Name,Phone Number,Email,Website,Street Address,City,State,Zip Code,Facebook URL,Instagram URL,Linkedin URL,Twitter URL,Business Hours,Yellow Page Rating,Review Count,Years in Business,Years with yellow pages,Trip Advisor Ratings,Trip Advisor Count,Accreditation,Page Destination URL,Business Information
SunSource Tanning,(205) 956-0409,sunsourcetanning@gmail.com,http://www.sunsourcetanning.com,1526 Montclair Rd,Birmingham,AL,35213,http://facebook.com/sunsourcetanning,,,,"['Mo-Fr 10:00-19:00', 'Sa 10:00-17:00']",5,7,22 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/sunsource-tanning-531740721?lid=1001332984408,"For The Best Tan In Alabama Go To SunSource Tanning.  A Premier Salon Since 2001.  We Offer 6 Levels Of Tanning For The Best Tanning Results Imaginable, Custom Spray Tanning, And Premium Skin Care Products. ;A  Premier Destination For Spray Tanning As Well.  We Provide Clients With A Consistent, Natural Looking Custom Spray Tan That Is Perfectly Customized TO Individual Skin Type And Personal Preference.  SunSource Is Known For Our Custom Color And Flawless Results. Come Check Us Out!  Looking For Your Total Sun Solution?  Look No Further!  Look Good....Feel Great!"
Kenneth Clayton Salon,(205) 408-8744,,,3411 Colonnade Pkwy,Birmingham,AL,35243,,,,,"['Tu-Th 09:30-19:00', 'Fr 09:30-17:00', 'Sa 09:00-17:00']",4.5,69,15 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/kenneth-clayton-salon-9347737,"From a natural look to heart-stopping makeovers, I specialize in color, color correction, foil highlights/lowlights, block color and multi-dimensional foils. Relax in my professional salon while I create a precision cut  and customized color just for you."
Urban Style Salon,(205) 290-5990,,,1741 Reese St,Birmingham,AL,35209,,,,,"['Mo 11:00-21:00', 'Tu 10:00-21:00', 'Th 10:00-21:00', 'Fr 10:00-16:00', 'Sa 08:00-12:00']",,,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/urban-style-salon-453940474,
Natural Hair Design,(205) 979-2765,nhdlornaroad@gmail.com,http://www.naturalhairdesign.com,3199 Lorna Rd,Birmingham,AL,35216,,,,,"['Tu-Fr 08:00-18:00', 'Sa 07:00-15:00']",,,,,,,,https://www.yellowpages.com/birmingham-al/mip/natural-hair-design-8845705,
Thairapy Salon (Hwy 280),(205) 769-6577,cherylburnette@charter.net,http://www.thairapysalon280.com,145 Inverness Plz,Birmingham,AL,35242,,,,,"['Mo 11:00-16:00', 'Tu 09:00-19:00', 'We 09:00-17:00', 'Th 09:00-19:00', 'Fr 09:00-16:00', 'Sa 09:00-14:00']",5,5,11 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/thairapy-salon-hwy-280-470835698,
Hot Heads Hair By Shonta,(470) 636-5315,professionalhd205@yahoo.com,,,Birmingham,AL,35242,,,,,,,,14 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/hot-heads-hair-by-shonta-479761862,"Hot Heads Hair by Shonta, Is A Full Service Salon Offering Expert Hair Care. Healthy Hair Is Our Major Focus. Shampoo, Cuts, Relaxers, Extensions And Color. Choose From Permanent, Semi Permanent And Demi Permanent Color Call Today To Schedule Your Appointment! For Your Convenience Appointments Are Available 7 Days A Week."
Studio 21 Salon,(205) 991-9613,studio21hair@aol.com,http://www.studio21hairsalon.com,446 Cahaba Park Cir,Birmingham,AL,35242,,,,,"['Mo 10:00-19:00', 'Tu-Fr 08:00-20:00', 'Sa 09:00-16:00']",,,28 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/studio-21-salon-451056985,"I have been a Master Color Specialist and Stylist for over 15 years.  I have trained in Atlanta, New York, Dallas and Chicago.  My goal is for every client to leave feeling good about their hair and to create a color and style for the individual.  I provide quality at a price everyone can afford.  I use only high quality color and products so your hair will shine and your color will last.  If you have gone to another Salon and your color is not what you desired or damaged your hair, please call for an appointment.  I also offer Keratin treatments to straighten and condition the hair.    "
Supercuts,(205) 661-2887,departmentcs@regiscorp.com,https://www.supercuts.com,5925 Trussville Crossings Pkwy,Birmingham,AL,35235,,,,,"['Mo-Fr 09:00-20:00', 'Sa 09:00-19:00', 'Su 13:00-18:00']",1,1,,,,,,https://www.yellowpages.com/birmingham-al/mip/supercuts-467311580,"Supercuts hair salon in Birmingham at offers a variety of services from consistent, quality haircuts for men and women to color services-all at an affordable price. Plus, shop for all the shampoos, conditioners and styling products you need to keep your new style looking great. Come to Supercuts at 5925 Trussville Crossing Pkwy for quality haircut at a moment's notice."
Hair Concepts,(205) 444-9096,,,1920 Valleydale Rd,Birmingham,AL,35244,,,,,['Mo-Fr 09:00-17:00'],,,31 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/hair-concepts-10033324,
True Colors Salon,(205) 408-1869,,,5510 Highway 280 Ste 214,Birmingham,AL,35242,,,,,"['Tu 09:00-18:00', 'We-Th 10:00-19:00', 'Fr 09:00-16:00', 'Sa 09:00-15:00']",5,6,15 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/true-colors-salon-6201003,
Phoenix Salon,(205) 655-4888,PhoenixSalonTrussville@Gmail.com,,1840 Gadsden Hwy,Birmingham,AL,35235,,,,,['Mo-Su 09:00-18:00'],,,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/phoenix-salon-456341833,
Gege's Salon,(205) 980-7444,gegessalon@gmail.com,http://www.gegessalon.com,5426 Highway 280 East Suite 8,Birmingham,AL,35242,,,,,"['Tu 09:00-19:00', 'We 09:00-17:00', 'Th 09:00-19:00', 'Fr 09:00-17:00', 'Sa 09:00-15:00']",5,2,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/geges-salon-450933462,
Hair 280,(205) 991-3909,,http://hair280.com,175 Inverness Plz,Birmingham,AL,35242,,,,,"['We-Th 09:00-19:00', 'Fr 09:00-16:00']",4.5,2,,,,,,https://www.yellowpages.com/birmingham-al/mip/hair-280-10720677,
Morgan Ashley Salon,(205) 995-2480,,http://www.morganashleysalon.com,7350 Cahaba Valley Rd Ste 101,Birmingham,AL,35242,,,,,"['Tu-Th 09:00-19:00', 'Fr 09:00-17:00', 'Sa 09:00-15:00']",1.5,2,18 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/morgan-ashley-salon-5846456,
Orbit Salon,(205) 918-0333,orbitsalon@mac.com,http://www.orbitsalon.com,2030 11th Ave S Ste C,Birmingham,AL,35205,,,,,"['Tu-Th 10:00-19:00', 'Fr 10:00-17:00', 'Sa 10:00-14:00']",,,19 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/orbit-salon-10495955,"Orbit Salon brings a refreshing and relaxed atmosphere to Birmingham. Clay (owner), Lisa, Peter, Josh, and Nicole are experienced stylists with much to offer in knowledge of hair styles, color, and product! Orbit color and retail includes Davine's products as well as many Rusk products. Walk-in's are accepted according to availability of the stylist or call ahead for an appointment to guarantee a spot! Orbit participates in Hair War and contributed to many local charities."
SmartStyle,(205) 945-9300,,http://www.smartstyle.com,209 Lakeshore Pkwy,Birmingham,AL,35209,,,,,"['Mo-Sa 09:00-19:00', 'Su 12:00-18:00']",1,1,,,,,,https://www.yellowpages.com/birmingham-al/mip/smartstyle-11540239,"SmartStyle in Homewood provides a full range of hair services including haircuts for women, men, and kids, color services, perms, styling and waxing in a relaxing environment. And after you get your new look, shop for top-quality shampoo, conditioner and styling products that will keep it looking great. Stop by today at SmartStyle located at 209 Lakeshore Pkwy Located Inside Walmart #1481 to get a great new look at an affordable price."
Miracles Hair Design & Salon,(205) 923-0006,Miracleshairdesign@yahoo.com,https://www.miracleshairdesigns.com,3010 Jefferson Ave SW,Birmingham,AL,35211,,,,,"['We-Fr 09:00-17:00', 'Sa 09:00-13:00']",,,18 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/miracles-hair-design-salon-9079476,
Sanctuary,(205) 879-4757,Sanctuaryinhomewood@gmail.com,http://www.sanctuarywebsite.com,1931 29th Ave S,Birmingham,AL,35209,,,,,"['Tu-Th 09:00-21:00', 'Fr 09:00-17:00', 'Sa 09:00-16:00']",,,24 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/sanctuary-22330221,
headstart haircare,(205) 655-5597,,,5870 trussville crossings pkwy,Birmingham,AL,35235,,,,,"['Mo-Fr 09:00-19:00', 'Sa 09:00-18:00']",,,,,,,,https://www.yellowpages.com/birmingham-al/mip/headstart-haircare-3279242,"Located in Birmingham, Ala., Head Start operates as a provider of hair care products. It offers a variety of services, such as highlighting, perms, bang/beard trims, facial waxing, conditioning treatments and clip-in extensions. Head Start is a division of Regis Corp., a global leader in beauty salons, hair restoration centers and cosmetology education. Regis Corp. owns, franchises and operates more than 12,700 locations across the world. It functions under concepts including Supercuts, Sassoon Salon, Regis Salons, MasterCuts, SmartStyle, Cost Cutters, Cool Cuts 4 Kids, and Hair Club for Men and Women."
Salon Suites,(205) 970-2140,shornak@salonsuitesal.com,http://salonsuitesal.com,3411 Colonnade Pkwy,Birmingham,AL,35243,,,,,['Mo-Su'],,,9 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/salon-suites-480219081,
O'Hair Inc,(205) 982-5900,info@hairopt.com,http://m.facebook.com,"2801 John Hawkins Pkwy, Ste 115D",Hoover,AL,35244,https://m.facebook.com/pages/category/Hair-Salon/OHair-1467487543488858/,,,,"['Tu-Th 09:00-19:00', 'Fr-Sa 09:00-15:00']",,,38 Years,2 Years ,,,,https://www.yellowpages.com/hoover-al/mip/ohair-inc-470719442?lid=1002066395706,"O'Hair Salon has been a long standing business in Hoover Alabama since 1995. We have a select group of stylists who have worked for us from 6-19 years. We specialize is the latest haircutting techniques, chemical straighteners, color and high lighting techniques ,extensions, up-dos, perms and styling. All of our stylists have years of experience and welcome new clients"
Hair Impressions,(205) 512-4263,hibirmingham@gmail.com,http://www.hairimpressions.net,614 Montgomery HWY,Vestavia,AL,35216,https://www.facebook.com/HairImpressionsVestavia/,,,,"['Tu 10:00-19:00', 'We-Th 07:30-19:00', 'Fr 07:30-18:30', 'Sa 08:30-15:30']",4.5,25,17 Years,1 Year ,,,Accredited Business,https://www.yellowpages.com/vestavia-al/mip/hair-impressions-517070649?lid=1002160130409,"Experience dedicated professionalism with our talented artists. Your appearance is their highest priority. Schedule your next appointment with us and you will find true satisfaction with any of the variety of services we offer. High-Lights, Low-Lights, Color, SOCAP Human Hair Extensions, Complete Line of Paul Mitchell Hair Products, Designer Cuts, Corrective Colors, Weddings, Proms, Facial Waxing, Make-Up Applications and Relaxers."
Baker Sara Electrolysis,(205) 414-1194,,http://sarabakerelectrolysis.com,3507 Old Montgomery Hwy,Birmingham,AL,35209,https://www.facebook.com/pages/Baker-Sarah-Electrolysis/1041176165892435,,,,,,,18 Years,7 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/baker-sara-electrolysis-10038768?lid=1001616285490,
Bennie Mac,(205) 591-2887,,http://www.benniemacson1st.com,4831 1st Ave N,Birmingham,AL,35222,https://www.facebook.com/benniemacson1st,,,,"['Mo 11:00-19:00', 'Tu-Th 08:00-18:00', 'Fr 06:00-19:00', 'Sa 05:30-19:00', 'Su 13:00-18:00']",,,21 Years,12 Years ,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/bennie-mac-14883256?lid=195201222,"Bennie Mac's On 1st offers each of his clients an exclusive treatment, personalized to suit their hair and skin needs. Licensed in both barbering and cosmetology, their services include; haircuts & hairstyles, straight razor shaves, facial hair trimming and shaping, eye brow arching and overall grooming. Bennie Mac's has developed a keen eye over the years for eyebrow arching, and is an expert on what styles suit different face shapes. With any service or treatment, Bennie Mac's works to educate his clients on how they can maintain a proper grooming system at home. Bennie Mac's has a wide span of knowledge of the various men & women hair and skin products on the market today, and can help clients choose what best suits their own personal needs. "
Homewood Barber Shop,(205) 259-5226,otis1313@hotmail.com,http://homewoodbarbershop.com,2724 18th Street South,Birmingham,AL,35209,https://m.facebook.com/pages/homewood-barber-shop/151926021485231,,,,"['Mo-Fr 07:00-17:30', 'Sa 07:00-16:30']",5,1,58 Years,1 Year ,,,,https://www.yellowpages.com/birmingham-al/mip/homewood-barber-shop-6109046?lid=1002164618783,"Homewood Old Timey Barbershop has been apart of the Birmingham community since 1965. Times have changed. Our commitment to our clients remains the same. As a family-owned and operated team, we continue to serve our customers who we consider apart of our own family."
Trocadero Inc,(205) 870-7650,trocaderoinc@bellsouth.net,,2839 Cahaba Rd,Birmingham,AL,35223,https://www.facebook.com/trocaderosalon,,,,"['Tu-We 09:00-17:00', 'Th 09:00-18:30', 'Fr 09:00-17:00', 'Sa 09:00-14:00']",,,49 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/trocadero-inc-16665919?lid=1001961538344,Trocadero is dedicated to service and value. All of our licensed specialists sincerely enjoy what we do and it is reflective on the smiles and repeat business of our clients. We promise individual attention and great value for all of our customers.
Oasis Nail Spa,(205) 991-2737,,,408 Cahaba Park Cir,Birmingham,AL,35242,https://www.facebook.com/oasis-nail-spa-955842981148861,,,,"['Mo 13:00-18:00', 'Tu-Sa 10:00-19:00', 'Su 13:00-18:00']",3.5,6,,,,,,https://www.yellowpages.com/birmingham-al/mip/oasis-nail-spa-478288940?lid=1000437172737,"Our mission is to relax your mind, treat your body, and soothe your soul through the authentic spa service and peaceful environment. A relaxing experience with complete nail services. A combination of passion and professionalism is present in all of our work. We will satisfy customers 100%. Walk-ins are welcomed, but we prefer that you make an appointment. Our appointment clients will be our first priority. LOVE OF BEAUTY IS TASTE. THE CREATION OF BEAUTY IS ART."
Tay Miller,(205) 276-4268,,,1205 2nd Ave S,Birmingham,AL,35233,,,,,"['Mo 08:00-13:00', 'Tu-Fr 09:00-18:00', 'Sa 08:00-14:00']",,,,,,,,https://www.yellowpages.com/birmingham-al/mip/tay-miller-504948517?lid=1001571491152,"Tay Miller offers a variety of hair services,  she prides herself on customer service,  and strives to make sure your experience is top of the line. Book your appointment today."
Diva African Braids and Beauty Shop and Hoover,(205) 824-4033,,http://www.divasafricanbraidingal.com,3137 Lorna Rd,Birmingham,AL,35216,,,,,['Mo-Su 09:00-17:00'],,,,,,,,https://www.yellowpages.com/birmingham-al/mip/diva-african-braids-and-beauty-shop-and-hoover-517096005?lid=1001281351561,"A Quality One-Stop Shop. Whether you're looking for a trendy hair cut or just something basic, let our expert stylist take care of your hair needs. WE work with hair of any length & any style providing shampoo and rinse withour cuts. Regardless of your hair type, we provide weaves that include a haircut and styling. Our professionals services include sew in weaves, quick weaves and track in weaves. If you're looking for hair relaxer services, rest assured that we use only the best products for this service. Our stylists' 25 years of combined experience provides excellent hair services for everyone. Whether it's for a wedding, prom, party or for your personal enjoyment, let us provide you the attractive hairstyle you're looking for."
Designs by DC,(205) 259-8726,,,,Birmingham,AL,35234,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/designs-by-dc-503150390?lid=1000570489208,
Santa Fe Day Spa,(205) 408-7221,santafedayspa@aol.com,http://www.santafedayspa.net,611 Doug Baker Blvd,Birmingham,AL,35242,https://www.facebook.com/pages/Santa-Fe-Day-Spa/107161272676008?fref=ts,,,,['Mo-Sa 09:00-20:00'],,,24 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/santa-fe-day-spa-20660154?lid=1000437161565,"Santa Fe Day Spa is a 7200 square foot metro spa and salon in the upscale Greystone area of Birmingham, AL. Catering to male and female guests with the amenities and services both enjoy in a facility with a cozy spa area with 10 treatment rooms, a couples suite with a hot tub, and waiting area with a faux fireplace. This Full Service Spa and Salon has 10 hair stations, 6 nail stations and 6 pipeless pedicure chairs. The facility also boosts a spa café as well as locker rooms for men and women with showers, hot tubs and steam rooms. Santa Fe Day Spa opened in October of 1999 and in Dec. of 2004 moved to The Village Lee Branch Shopping Center, a theatre, hotel, retail and restaurant complex on the Greystone Cooridor of Hwy. 280. They have a large staff of 35+ employees and accommodate bridal parties, corporate and group special event comfortably while providing personal services for the body, skin, nails and hair."
Hot Heads Hair Design,(205) 780-9095,carolyn.e.bland@gmail.com,,2108 Avenue E,Birmingham,AL,35218,https://facebook.com/hotheadshairdesign/,,,,"['We-Fr 15:00-20:00', 'Sa 09:00-15:00']",5,2,26 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/hot-heads-hair-design-2669869?lid=1001329788011,License # AL292
SunSource Tanning,(205) 956-0409,sunsourcetanning@gmail.com,http://www.sunsourcetanning.com,1526 Montclair Rd,Birmingham,AL,35213,http://facebook.com/sunsourcetanning,,,,"['Mo-Fr 10:00-19:00', 'Sa 10:00-17:00']",5,7,22 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/sunsource-tanning-531740721?lid=1001332984408,"For The Best Tan In Alabama Go To SunSource Tanning.  A Premier Salon Since 2001.  We Offer 6 Levels Of Tanning For The Best Tanning Results Imaginable, Custom Spray Tanning, And Premium Skin Care Products. ;A  Premier Destination For Spray Tanning As Well.  We Provide Clients With A Consistent, Natural Looking Custom Spray Tan That Is Perfectly Customized TO Individual Skin Type And Personal Preference.  SunSource Is Known For Our Custom Color And Flawless Results. Come Check Us Out!  Looking For Your Total Sun Solution?  Look No Further!  Look Good....Feel Great!"
Kenneth Clayton Salon,(205) 408-8744,,,3411 Colonnade Pkwy,Birmingham,AL,35243,,,,,"['Tu-Th 09:30-19:00', 'Fr 09:30-17:00', 'Sa 09:00-17:00']",4.5,69,15 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/kenneth-clayton-salon-9347737,"From a natural look to heart-stopping makeovers, I specialize in color, color correction, foil highlights/lowlights, block color and multi-dimensional foils. Relax in my professional salon while I create a precision cut  and customized color just for you."
Urban Style Salon,(205) 290-5990,,,1741 Reese St,Birmingham,AL,35209,,,,,"['Mo 11:00-21:00', 'Tu 10:00-21:00', 'Th 10:00-21:00', 'Fr 10:00-16:00', 'Sa 08:00-12:00']",,,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/urban-style-salon-453940474,
Natural Hair Design,(205) 979-2765,nhdlornaroad@gmail.com,http://www.naturalhairdesign.com,3199 Lorna Rd,Birmingham,AL,35216,,,,,"['Tu-Fr 08:00-18:00', 'Sa 07:00-15:00']",,,,,,,,https://www.yellowpages.com/birmingham-al/mip/natural-hair-design-8845705,
Thairapy Salon (Hwy 280),(205) 769-6577,cherylburnette@charter.net,http://www.thairapysalon280.com,145 Inverness Plz,Birmingham,AL,35242,,,,,"['Mo 11:00-16:00', 'Tu 09:00-19:00', 'We 09:00-17:00', 'Th 09:00-19:00', 'Fr 09:00-16:00', 'Sa 09:00-14:00']",5,5,11 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/thairapy-salon-hwy-280-470835698,
Hot Heads Hair By Shonta,(470) 636-5315,professionalhd205@yahoo.com,,,Birmingham,AL,35242,,,,,,,,14 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/hot-heads-hair-by-shonta-479761862,"Hot Heads Hair by Shonta, Is A Full Service Salon Offering Expert Hair Care. Healthy Hair Is Our Major Focus. Shampoo, Cuts, Relaxers, Extensions And Color. Choose From Permanent, Semi Permanent And Demi Permanent Color Call Today To Schedule Your Appointment! For Your Convenience Appointments Are Available 7 Days A Week."
Studio 21 Salon,(205) 991-9613,studio21hair@aol.com,http://www.studio21hairsalon.com,446 Cahaba Park Cir,Birmingham,AL,35242,,,,,"['Mo 10:00-19:00', 'Tu-Fr 08:00-20:00', 'Sa 09:00-16:00']",,,28 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/studio-21-salon-451056985,"I have been a Master Color Specialist and Stylist for over 15 years.  I have trained in Atlanta, New York, Dallas and Chicago.  My goal is for every client to leave feeling good about their hair and to create a color and style for the individual.  I provide quality at a price everyone can afford.  I use only high quality color and products so your hair will shine and your color will last.  If you have gone to another Salon and your color is not what you desired or damaged your hair, please call for an appointment.  I also offer Keratin treatments to straighten and condition the hair.    "
Supercuts,(205) 661-2887,departmentcs@regiscorp.com,https://www.supercuts.com,5925 Trussville Crossings Pkwy,Birmingham,AL,35235,,,,,"['Mo-Fr 09:00-20:00', 'Sa 09:00-19:00', 'Su 13:00-18:00']",1,1,,,,,,https://www.yellowpages.com/birmingham-al/mip/supercuts-467311580,"Supercuts hair salon in Birmingham at offers a variety of services from consistent, quality haircuts for men and women to color services-all at an affordable price. Plus, shop for all the shampoos, conditioners and styling products you need to keep your new style looking great. Come to Supercuts at 5925 Trussville Crossing Pkwy for quality haircut at a moment's notice."
Hair Concepts,(205) 444-9096,,,1920 Valleydale Rd,Birmingham,AL,35244,,,,,['Mo-Fr 09:00-17:00'],,,31 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/hair-concepts-10033324,
True Colors Salon,(205) 408-1869,,,5510 Highway 280 Ste 214,Birmingham,AL,35242,,,,,"['Tu 09:00-18:00', 'We-Th 10:00-19:00', 'Fr 09:00-16:00', 'Sa 09:00-15:00']",5,6,15 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/true-colors-salon-6201003,
Phoenix Salon,(205) 655-4888,PhoenixSalonTrussville@Gmail.com,,1840 Gadsden Hwy,Birmingham,AL,35235,,,,,['Mo-Su 09:00-18:00'],,,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/phoenix-salon-456341833,
Gege's Salon,(205) 980-7444,gegessalon@gmail.com,http://www.gegessalon.com,5426 Highway 280 East Suite 8,Birmingham,AL,35242,,,,,"['Tu 09:00-19:00', 'We 09:00-17:00', 'Th 09:00-19:00', 'Fr 09:00-17:00', 'Sa 09:00-15:00']",5,2,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/geges-salon-450933462,
Hair 280,(205) 991-3909,,http://hair280.com,175 Inverness Plz,Birmingham,AL,35242,,,,,"['We-Th 09:00-19:00', 'Fr 09:00-16:00']",4.5,2,,,,,,https://www.yellowpages.com/birmingham-al/mip/hair-280-10720677,
