Business Name,Phone Number,Email,Website,Street Address,City,State,Zip Code,Facebook URL,Instagram URL,Linkedin URL,Twitter URL,Business Hours,Yellow Page Rating,Review Count,Years in Business,Years with yellow pages,Trip Advisor Ratings,Trip Advisor Count,Accreditation,Page Destination URL,Business Information
Precision Tree Service,(205) 283-9190,precisiontreeservice@hotmail.com,http://www.precisiontreeservicebirmingham.com,,Birmingham,AL,35215,https://www.facebook.com/Precision-Tree-Service-627682207250282/,,,,['Mo-Su'],5,45,17 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/precision-tree-service-468618255?lid=1000439598808,"Precision Tree Service has provided quality tree services — including removal, pruning, trimming, grinding — and more since 2006. We also specialize in land clearing and Bobcat work. Storm cleanup and emergency tree services available 24/7. We serve Clay, Hoover, Trussville, and Birmingham, and are Better Business Bureau accredited. Contact us today!"
Murphree Roofing,(205) 206-4973,cmurohd@aol.com,http://murphreeroofing.com,1400 Tyler Road,Remlap,AL,35133,https://www.facebook.com/Murphree-Roofing-180921359199200,,,,['Mo-Su 08:00-17:00'],,,47 Years,4 Years ,,,Accredited Business,https://www.yellowpages.com/remlap-al/mip/murphree-roofing-467427103?lid=1002014471490,"roofers We maintain partnerships with top roofing suppliers and we're always early adopters of the latest roofing technologies - now including HydroStop commercial roofing systems! Why Choose Murphree Roofing Company, LLC Murphree Roofing Company, LLC is proud to be a family-owned and owner-operated company, providing nearly 40 years of service to Jefferson, Shelby and Blount counties. From new installations and standard maintenance to whole-roof inspections and emergency storm damage repair, quality, speed and affordability is our pledge to you. A Murphree roof is simply the industry's finest 1 With quality doesn't come sticker shock. We're happy to remain highly competitive and we'll always meet or beat any reputable competitors' installation or repair estimate for your roof. You'll get our Best Price Match Guarantee 2 We stand behind the work we perform, and its why customers have trusted us for over 40 years. You'll get our full, confident guarantee that both workmanship and materials used were second-to-none. You'll also get our Total Quality Workmanship Guarantee 3 We've worked hard to develop a positive image, and with no negative reviews and over 10 years of A+ service, we're proud to have earned a top-rated accreditation from the Better Business Bureau and Angie's List. You'll get oustanding service from a BBB A+ top-rated company 4 You'll get our FREE whole-roof inspection to determine your installation or repair needs. Then you'll be provided with a detailed FREE estimate when you contact us for your roofing needs. You'll get a FREE estimate and FREE roof inspection!"
Vest Roofing,(205) 810-0720,,https://www.vestroofingllc.net,9524 Bryan Rd,Pinson,AL,35126,https://www.facebook.com/VestRoofing,,,,['Mo-Su 07:00-21:00'],,,35 Years,1 Year ,,,,https://www.yellowpages.com/pinson-al/mip/vest-roofing-458640899?lid=1002111799117,"There's a difference between completing a task and getting it done right. As your agent, Vest Roofing oversees each aspect of the claims process for you. Our innate knowledge of the claims process and its unique requirements helps our customers get results time and time again. Call us today!"
Free State Vinyl Wholesalers,(256) 747-6867,gbarrett2162@yahoo.com,,72 Old Highway 278,Addison,AL,35540,,,,,,,,38 Years,3 Years ,,,Accredited Business,https://www.yellowpages.com/addison-al/mip/free-state-vinyl-wholesalers-10904949?lid=1002125516160,"Premium Siding Products, Windows, Doors"
Vest Roofing LLC,(205) 681-7590,vestroofing@gmail.com,https://www.vestroofingllc.net,5104 Lakeshore Dr,Pell City,AL,35128,https://www.facebook.com/Vest-Roofing-LLC-710406075640885/,,,,['Mo-Su 07:00-21:00'],1,1,35 Years,8 Years ,,,Accredited Business,https://www.yellowpages.com/pell-city-al/mip/vest-roofing-llc-482122042?lid=1002059525154,"There's a difference between completing a task and getting it done right. As your agent, Vest Roofing oversees each aspect of the claims process for you. Our innate knowledge of the claims process and its unique requirements helps our customers get results time and time again. Call us today!"
Elite Docks & Construction,(256) 322-4933,elitedocks15@yahoo.com,http://www.elitedocksandconstruction.com,2026 Ashland Hwy,Talladega,AL,35160,https://www.facebook.com/Elite-Docks-and-Construction-923571097663646/timeline,,,,['Mo-Su'],,,8 Years,6 Years ,,,,https://www.yellowpages.com/talladega-al/mip/elite-docks-construction-507595854?lid=1001809829353,"At Elite Docks & Construction we specialize in installation, repairs and maintenance of docks, boathouses, decks and seawalls. We also design and build custom patios, gazebos, lifts, and more. If your boathouse or dock is falling apart or just needs a little TLC-maintenance, then call us for repairs or new installations. We'll assess the damage & viability of your existing dock and give you the best and most cost-efficient option between repair or a new install. We provide quality construction services and can build you a new dock of your wake-making dreams, or add-on that deck or patio to your home that you've always been wanting for those summer cookouts.   Your satisfaction is our number ONE goal, so on each and every construction job, we strive to build the highest quality product that will bring you and your family years of enjoyment. Give us a call or email us today!"
Precision Guttering,(205) 910-4678,precisionguttering@yahoo.com,http://www.precisionguttering.net,1252 Frances St,Leeds,AL,35094,https://www.facebook.com/Precision-Guttering-324605344394900,,,,['Mo-Fr 08:00-20:00'],,,40 Years,8 Years ,,,Accredited Business,https://www.yellowpages.com/leeds-al/mip/precision-guttering-503234386?lid=1002059525081,"Providing all your Gutter, Roofing, Remodeling, Wood Repair, Painting, Siding and Pressure Washing needs."
Precision Guttering,(205) 910-4678,precisionguttering@yahoo.com,http://www.precisionguttering.net,,,,,,,,,['Mo-Fr 08:00-20:00'],,,40 Years,8 Years ,,,,https://www.yellowpages.com/nationwide/mip/precision-guttering-467438307?lid=1000800877728,"Gutters are an essential part of your home or business roofing, preventing water damage below and capturing falling debris. If your gutters are looking outdated, or are in need of repair, cleaning or replacement, contact us today. We offer a variety of gutter systems for every home or business, and many new gutter innovations can eliminate the need for regular cleaning! Contact our experts today for more information, and to get an estimate!"
White David S Roofing,(205) 787-1474,esf4au@yahoo.com,http://whiteroofinginc.com/,4300 Veterans Memorial Dr,Fairfield,AL,35064,https://www.facebook.com/pages/david-s-white-roofing-co/411777102332357,,,,['Mo-Fr 07:00-16:00'],,,103 Years,10 Years ,,,,https://www.yellowpages.com/fairfield-al/mip/white-david-s-roofing-25049316?lid=1000181180899,"Residential Roofing - 20 & 25 Year Fiberglass Shingles - 30 Year Architectural Shingles Commercial Roofing - EPDM Rubber Roofs - Modified Bitumen Roofs, Built Up Roofing"
Burnett Roofing,(256) 445-5338,burnettroofingco@gmail.com,https://api.superpages.com/xml/search?SRC=ypintfeed&subaffiliate=DXC&PGID=e02.7182.8182845904523&SPGID=1699340694183.9c80ef74&ADID=12295881&DEST=https%3A%2F%2Fburnettroofingandconstructional.mydex.com%2F4ii0YclIEkA&C=Roofing%20Contractors&T=Decatur&S=AL&PH=(256)%20445-5338&FL=url&TL=off&position=0&PS=1&PI=1&Results=FEED_CLCK&uid=9c80ef74-12e7-4e8e-bf54-d03e6c661524&REF=&IP=4.224.34.167&UserAgent=Mozilla%2F5.0,3520 Central Pkwy SW,Decatur,AL,35603,https://www.facebook.com/burnettroofingandconstruction,,,,['Mo-Su'],,,41 Years,,,,Accredited Business,https://www.yellowpages.com/decatur-al/mip/burnett-roofing-769315?lid=1002160959071,"At Burnett Roofing and Construction, your satisfaction is our number one goal. No matter the size or extent of your roofing project, we have you covered. We are proud to provide our professional residential and commercial roofing services to all of North Alabama. We are licensed, bonded, and insured for your safety. Feel free to reach out to us if you require more information about our services or wish to schedule your free estimate."
G & E Gutter Co,(205) 870-7817,jbgospo@charter.net,http://gandegutter.com,6253 Ferguson Ln,Gardendale,AL,35071,,,,,,,,45 Years,3 Years ,,,Accredited Business,https://www.yellowpages.com/gardendale-al/mip/g-e-gutter-co-467990915?lid=1002106062754,"G & E Gutter and Window Company has been in business for 35 years, serving people in the Birmingham area with pride. We are a family-owned business and have a reputation for doing what we say we will do. We always put the customer first. Most of our business comes from repeat and referred customers!"
R & A Roofing- Ruben Carter,(205) 709-3776,carter1674@bellsouth.net,https://www.roof.info,,,,,,,,,['Mo-Fr 09:00-17:00'],,,34 Years,1 Year ,,,Accredited Business,https://www.yellowpages.com/nationwide/mip/r-a-roofing-ruben-carter-9378747?lid=1002163606916,"Established in 1989, the business specializes in Roofing, Siding, and Sheet Metal Work."
A & H Remodeling & Construction,(205) 503-6237,,,3145 Bryan St,Trussville,AL,35173,,,,,['Mo-Su 07:00-20:00'],,,,,,,,https://www.yellowpages.com/trussville-al/mip/a-h-remodeling-construction-541292449?lid=1001805439554,
All Pro Contractors,(205) 490-3516,,,,,,,,,,,,,,,,,,,https://www.yellowpages.com/nationwide/mip/all-pro-contractors-496454970?lid=1000473159680,"ALL Pro Contractors is a locally owned and operated company that has provided residential and light commercial services to Birmingham AL and all of the surrounding areas for over a decade. Throughout the years, we have built a reputation for providing quality remodeling and fair pricing. Our skilled team has gained extensive experience providing customers with project results that meet and exceed their expectations. ALL Pro specializes in all aspects of Home Improvement! Painting, Drywall, Roofing, Texturing, Pressure Washing & Chimney Services. Please contact us for any and all Home Improvement needs!"
Five Star Painting,(205) 588-2198,,,,Brighton,AL,35020,,,,,,5,2,13 Years,,,,,https://www.yellowpages.com/brighton-al/mip/five-star-painting-495337022?lid=1000500541194,"All your Painting and Home Improvement Needs. Interior and Exterior, Painting, Drywall, Flooring, and Siding. Commercial & Residential. Covering Birmingham and Surrounding Areas."
Deck Door and Interior Design LLC,(205) 515-8031,,,,New Castle,AL,35119,,,,,['Mo-Su'],,,13 Years,,,,,https://www.yellowpages.com/new-castle-al/mip/deck-door-and-interior-design-llc-468648414?lid=1001293203900,"NEW DECK BUILD; OLD DECK RESTORATION; RESIDENTIAL NEW ROOFING AND REPAIR; RESIDENTIAL/COMMERCIAL PAINTING; CUSTOM MADE DOORS; PRIVACY FENCE INSTALLATION AND RESTORATION; RESIDENTIAL,COMMERCIAL INTERIOR AND EXTERIOR DOOR INSTALLATION; KITCHEN AND BATHROOM REMODELING; WINDOW INSTALLATION"
Sanchez Construction Group,(205) 381-7876,leo_sanchez38@yahoo.com,,,,,,https://www.facebook.com/SCGremodeling,,,,['Mo-Fr 08:00-20:00'],5,5,19 Years,,,,Accredited Business,https://www.yellowpages.com/nationwide/mip/sanchez-construction-group-451564800?lid=1001981733523,"We offer all types of remodeling and construction including but not limited to: kitchens, bathrooms, and basements. We also offer roofing, decks, drywall."
Professional Mobile Home Repair,(205) 919-1302,promhr@gmail.com,http://www.professionalmobilehomerepair.com,,Cropwell,AL,35054,,,,,['Mo-Fr 08:00-18:00'],,,32 Years,5 Years ,,,Accredited Business,https://www.yellowpages.com/cropwell-al/mip/professional-mobile-home-repair-472059294?lid=1001947424200,"Professional Mobile Home Repair offers top-notch damage restoration, parts, and repairs for mobile homes. From Bathroom and Kitchen remodels to metal roofing, from water to fire damage restoration, our experienced and professional contractors do it all."
Garcia Roofing,(205) 771-2921,jeromemac827@gmail.com,,3657 2nd St W,Birmingham,AL,35207,,,,,['Mo-Sa 07:00-19:00'],,,,2 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/garcia-roofing-564146891?lid=1002079517186,"Garcia Roofing is a family owned roofing company. We deliver the highest quality roofing service in alabama.  We attribute our success to the pride that we take in doing every job with skilled craftsmanship of our employees, and the high quality name brand materials that we use. We take pride in servicing our local community."
Hinkle Roofing,(205) 324-8545,bbaker@hinkleroofing.com,http://www.hinkleroofing.com/?utm_source=yext&utm_medium=directory&utm_campaign=website-address,639 1st Ct N,Birmingham,AL,35203,https://www.facebook.com/Hinkle-Roofing-276770978479/,,,,['Mo-Fr 08:00-17:30'],5,1,115 Years,3 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/hinkle-roofing-474479761?lid=1002088348279,"Curb appeal isn't just about making the neighbors jealous. It increases the value of your home, its efficiency, and most importantly, your own enjoyment. And now Hinkle has the products and services that can help you create the home you've always wanted, without all the work, from top to bottom. 
 
For over 100 years, we've built a reputation for roofing. But today, we offer even more. Our experts can show you how to improve the look of your home and affordably with weather resistant siding. And Hinkle also specializes in storm doors and windows that not only look beautiful, but increases the energy-efficiency of your home. And of course, we've always been a major leader in roofing, from repairs to your existing roof, to a complete new roof. 
 
We specialize in both commercial and residential work, and have flexible financing plans to fit every project. CALL US AT (205) 324-8545 for a free estimate. And create a little curb appeal of your own."
Hinkle Roofing,(205) 324-8545,bbaker@hinkleroofing.com,http://www.hinkleroofing.com,,,,,https://www.facebook.com/pages/hinkle-roofing/276770978479,,,,['Mo-Sa 07:00-19:00'],,,115 Years,13 Years ,,,Accredited Business,https://www.yellowpages.com/nationwide/mip/hinkle-roofing-21782664?lid=1000115397865,
Patch Adams Roofing & Chimney,(205) 538-3608,brian.malone@live.com,,,,,,,,,,['Mo-Su'],,,,12 Years ,,,,https://www.yellowpages.com/nationwide/mip/patch-adams-roofing-chimney-465939822?lid=1000116714937,"Patch Adams Roofing specializes in residential roof repair and chimney cleaning and repair in the Birmingham, Alabama metro area. Our expert repair specialists are dedicated to solving your roofing and chimney problems quickly and with the highest standard of quality. If you hire Patch Adams Roofing, your chimney and roof leaks will stop. We back our work with a Warranty and Satisfaction Guarantee!"
Leak Solutions,(205) 328-8144,leaksolutions@mac.com,http://www.leaksolutionsllc.com,1037 22nd St S,Birmingham,AL,35205,,,,,['Mo-Fr 08:00-18:00'],5,1,21 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/leak-solutions-22275793,
"Windstorm Services, Inc.",(205) 552-7308,windstormservices2010@gmail.com,,,Birmingham,AL,35205,,,,,['Mo-Su 08:00-19:00'],5,1,16 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/windstorm-services-inc-467164369,"Have you ever been worried about paying a contractor before he starts the job? DON'T DO IT. Windstorm Services enjoys an 'A' rating with the Better Business Bureau. We will only accept payment once the job is completed, and you are satisfied. NO UP-FRONT PAYMENT! We offer free roof inspections for any roof, and take high-resolution photos so you can see any damage up-close. We also meet with your insurance company on your roof, and point out any damaged areas that may be overlooked. Don't let the insurance company fail your roof.  We speak the ""language"" of the insurance companies, and we help our customers file the proper paperwork and submit photos for review. We don't settle for roof repairs or patchwork; we're out to get you a complete roof replacement paid for by your insurance company.  We offer a large variety of American-made shingles and colors with different warranties, most of them being lifetime.  Brian Mullen, Windstorm Services' owner, has 34 years of roofing experience."
Cochrane Roofing & Metal Co,(205) 780-8506,,,870 Minor Pkwy,Birmingham,AL,35224,,,,,,1,1,47 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/cochrane-roofing-metal-co-3171492,"Our business was founded by J. J. Cochrane in 1959 and incorporated in 1962. Mr. Cochrane had worked as General Manager for Birmingham Furnace and Roofing for many years before deciding to start his own business. With his wife as bookkeeper and her brother as sheet metal shop supervisor, he began a business that eventually spanned the Southeast. By the 1970's Cochrane Roofing was handling huge projects throughout the Southeast. We were heavily mechanized and geared towards large projects such as hospitals, colleges, manufacturing plants and shopping malls. We held general contractor's licenses in Louisiana, Florida, Tennessee, Mississippi and Kentucky in addition to our home state. After his death in 1976, J.J. Cochrane's son, W. M. Cochrane took the reins of the Company. A new direction for the Company was laid out and Cochrane Roofing began concentrating on service to Birmingham and it's surrounding areas. In the 1980's we developed a new concept in roofing in Birmingham. Originally intended to handle our own warranty work, our Service Department soon grew to become the primary marketing arm of our Company. There existed a great need for qualified professionals to handle repairs and maintenance issues for businesses and homeowners alike. Today, Cochrane Roofing has a well-earned reputation as a Tile and Slate roofing company. While we find this area of roofing to be challenging and satisfying, we also remain loyal to the systems that built this Company. Single-ply, built-up roofing, modified bitumen, and metal roofing are important facets of our work. Our ability to handle multiple roof systems makes us an ideal choice for Owners whose buildings incorporate multiple roof types."
White David S Roofing,(205) 787-1474,esf4au@yahoo.com,http://whiteroofinginc.com/,4300 Veterans Memorial Dr,Fairfield,AL,35064,https://www.facebook.com/pages/david-s-white-roofing-co/411777102332357,,,,['Mo-Fr 07:00-16:00'],,,103 Years,10 Years ,,,,https://www.yellowpages.com/fairfield-al/mip/white-david-s-roofing-25049316?lid=1000181180899,"Residential Roofing - 20 & 25 Year Fiberglass Shingles - 30 Year Architectural Shingles Commercial Roofing - EPDM Rubber Roofs - Modified Bitumen Roofs, Built Up Roofing"
Vest Roofing,(205) 810-0720,,https://www.vestroofingllc.net,9524 Bryan Rd,Pinson,AL,35126,https://www.facebook.com/VestRoofing,,,,['Mo-Su 07:00-21:00'],,,35 Years,1 Year ,,,,https://www.yellowpages.com/pinson-al/mip/vest-roofing-458640899?lid=1002111799117,"There's a difference between completing a task and getting it done right. As your agent, Vest Roofing oversees each aspect of the claims process for you. Our innate knowledge of the claims process and its unique requirements helps our customers get results time and time again. Call us today!"
R & A Roofing- Ruben Carter,(205) 709-3776,carter1674@bellsouth.net,https://www.roof.info,,,,,,,,,['Mo-Fr 09:00-17:00'],,,34 Years,1 Year ,,,Accredited Business,https://www.yellowpages.com/nationwide/mip/r-a-roofing-ruben-carter-9378747?lid=1002163606916,"Established in 1989, the business specializes in Roofing, Siding, and Sheet Metal Work."
Free State Vinyl Wholesalers,(256) 747-6867,gbarrett2162@yahoo.com,,72 Old Highway 278,Addison,AL,35540,,,,,,,,38 Years,3 Years ,,,Accredited Business,https://www.yellowpages.com/addison-al/mip/free-state-vinyl-wholesalers-10904949?lid=1002125516160,"Premium Siding Products, Windows, Doors"
Cobb Roofing,(205) 203-0284,cobbroofinginc@aol.com,http://www.cobb-roofing.com,"2405 Jana Rd,",Birmingham,AL,35235,https://www.facebook.com/pages/Cobb-Roofing/161487237208738,,,,['Mo-Fr 07:00-17:00'],5,3,46 Years,3 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/cobb-roofing-467078574?lid=1002104840446,Call BBB and ask about US. We Re-Roof and fix leaks. Free Estimates Serving Jefferson and Shelby Counties.
Vest Roofing LLC,(205) 681-7590,vestroofing@gmail.com,https://www.vestroofingllc.net,5104 Lakeshore Dr,Pell City,AL,35128,https://www.facebook.com/Vest-Roofing-LLC-710406075640885/,,,,['Mo-Su 07:00-21:00'],1,1,35 Years,8 Years ,,,Accredited Business,https://www.yellowpages.com/pell-city-al/mip/vest-roofing-llc-482122042?lid=1002059525154,"There's a difference between completing a task and getting it done right. As your agent, Vest Roofing oversees each aspect of the claims process for you. Our innate knowledge of the claims process and its unique requirements helps our customers get results time and time again. Call us today!"
Yellowhammer Roofing,(205) 206-5343,yhroofing@yellowhammerroofing.com,http://www.yellowhammerroofing.com,237 Oxmoor Cir Ste 110,Birmingham,AL,35209,https://www.facebook.com/Yellowhammer-Roofing-Inc-305864897988,,,,['Mo-Fr 09:00-16:30'],,,13 Years,10 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/yellowhammer-roofing-530498276?lid=1001723834869,"Yellowhammer Roofing, Inc. is a family owned business headquartered in Athens, Alabama, serving the Huntsville, Birmingham, & Montgomery areas.Yellowhammer Roofing, Inc. is a locally owned and operated business with inspectors in many areas ready to serve you. We offer free evaluations and will be of assistance to make this process as stress-free as possible. We are also qualified to do interior work, gutters, and other contracting. Yellowhammer Roofing, Inc is a member of the Better Business Bureau, the Chamber of Commerce, the NFIB, and many other organizations. We pride ourselves on serving our community and earning the trust of our neighbors. Call a location today and let our friendly trained staff take care of you. For your free estimate, call 1-855-217-8887 or visit our website http://yellowhammerroofing.com"
Blair Remodeling,(205) 991-8555,info@blairremodeling.com,http://www.blairremodeling.com,4 W Oxmoor Rd,Birmingham,AL,35209,https://www.facebook.com/blairremodeling,,,,['Mo-Fr 08:00-17:00'],,,,6 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/blair-remodeling-17681702?lid=1001785254167,Siding * Windows * Roofing
Cobb Roofing,(205) 520-2095,cobbroofinginc@aol.com,http://www.cobb-roofing.com,"2405 Jana Rd,",Birmingham,AL,35235,https://www.facebook.com/pages/Cobb-Roofing/161487237208738,,,,['Mo-Fr 07:00-17:00'],5,3,46 Years,5 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/cobb-roofing-467078574?lid=1001902884786,Call BBB and ask about US. We Re-Roof and fix leaks. Free Estimates Serving Jefferson and Shelby Counties.
