Business Name,Phone Number,Email,Website,Street Address,City,State,Zip Code,Facebook URL,Instagram URL,Linkedin URL,Twitter URL,Business Hours,Yellow Page Rating,Review Count,Years in Business,Years with yellow pages,Trip Advisor Ratings,Trip Advisor Count,Accreditation,Page Destination URL,Business Information
Brownstone Total Family Healthcare Pc,(205) 202-5650,,http://www.brownstonehealthcare.com,48 Medical Park Dr E,Birmingham,AL,35235,https://www.facebook.com/brownstonehealthcare,,,,"['Mo-Th 08:00-17:00', 'Fr 08:00-13:00']",5,1,11 Years,10 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/brownstone-total-family-healthcare-pc-470964066?lid=387108432,"*Total Family Care for Children, Adults & Seniors * Brownstone Total Family Health Care is Focused on ""Providing High Quality Medical Care & Patient Satisfaction *We Will Do Everything in our Power to Meet & Exceed Your Expectations *Ankrehah Trimble DO *With our Facility Being on St Vincent's East Campus. We are Very Close to All Of your necessary ancillary Services"
"Lucas Kane, DO",(205) 679-6325,,,1308 Tuscaloosa Ave SW,Birmingham,AL,35211,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/lucas-kane-do-551977723,
DR Elena Herndon MD,(205) 329-7805,,http://www.brookwoodclinic.com,2018 Brookwood Medical Ctr Dr,Birmingham,AL,35209,,,,,,,,19 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/dr-elena-herndon-md-538725301,
"Cassandra Woodall Ridgel, Other",(205) 783-9877,,,401 Tuscaloosa Ave S. W. Birmingham Family Wellness  Llc,Birmingham,AL,35211,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/cassandra-woodall-ridgel-other-529255757,
Trinity Family Medicine At Liberty Park,(205) 968-5993,,,8000 Liberty Pkwy,Birmingham,AL,35242,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/trinity-family-medicine-at-liberty-park-467776432,
"Myers, Sara S, DO",(205) 250-8900,,,3570 Grandview Pkwy,Birmingham,AL,35243,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/myers-sara-s-do-570390872,
"Molly Stephen Cow Elliott, RN, CRNP",(205) 971-3000,,http://grandviewhealth.com,3686 Grandview Pkwy Ste 320,Birmingham,AL,35243,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/molly-stephen-cow-elliott-rn-crnp-526073344,
"Evan Dane Smothers, DO",(205) 408-1231,,http://medhelpclinics.com,4600 Highway 280,Birmingham,AL,35242,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/evan-dane-smothers-do-531416061,
"Harris, Adam S, MD",(205) 995-9709,,https://surgeonadamharris.com,4600 Highway 280,Birmingham,AL,35242,,,,,"['Mo-Th 08:30-16:00', 'Fr 08:30-15:00']",,,,,,,,https://www.yellowpages.com/birmingham-al/mip/harris-adam-s-md-534186172,
American Family Care Parkway,(205) 512-2274,,,9772 Parkway E,Birmingham,AL,35215,,,,,,,,14 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/american-family-care-parkway-16683865,
Euro Med Klinic,(205) 208-0034,,,1678 Montgomery Hwy,Birmingham,AL,35216,,,,,,,,37 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/euro-med-klinic-510805353,
Medical Center Family Practice,(205) 838-3685,,,50 Medical Park Dr E,Birmingham,AL,35235,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/medical-center-family-practice-531275199,
"Benjamin Joseph Taylor, DO",(205) 838-3970,,,50 Medical Park Dr E,Birmingham,AL,35235,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/benjamin-joseph-taylor-do-562056360,
"Foshee, Luke A, DO",(334) 734-6115,,,50 Medical Park Dr E,Birmingham,AL,35235,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/foshee-luke-a-do-574188807,
Nancy E Pajaro MD,(205) 661-9001,,,3240 Edwards Lake Pkwy Ste 208,Birmingham,AL,35235,,,,,"['Mo-Th 08:00-16:00', 'Fr 08:00-11:00']",,,19 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/nancy-e-pajaro-md-466335246,
Functional Medical of Alabama,(205) 593-4200,,,2228 Cahaba Valley Dr,Birmingham,AL,35242,,,,,,,,18 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/functional-medical-of-alabama-548287817,
"Sullivan, Allison P, DO",(205) 939-7181,,,7500 Hugh Daniel Dr,Birmingham,AL,35242,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/sullivan-allison-p-do-564064749,
"Vines, Karen",(205) 408-3933,,http://www.grandviewmedicalgroup.com,201 Doug Baker Blvd,Birmingham,AL,35242,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/vines-karen-530887729,
"Allen, Forrest P, DO",(205) 838-3900,,,1801 Gadsden Hwy,Birmingham,AL,35235,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/allen-forrest-p-do-548538588,
"Gould, Stephen MD",(205) 820-8440,,,5310 Medford Dr,Birmingham,AL,35244,,,,,"['Mo-Th 08:00-16:30', 'Fr 08:00-12:00']",,,8 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/gould-stephen-md-516440520,
"Brent McLarty, MD",(205) 408-4349,,http://brookwoodprimarycare.com,13521 Old Highway 280 Ste 201,Birmingham,AL,35242,,,,,['Mo-Fr 08:00-17:00'],,,75 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/brent-mclarty-md-474218182,
"Malea T Burgess, CRNP",(205) 853-3533,,,5577 Chalkville Rd,Birmingham,AL,35235,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/malea-t-burgess-crnp-562790517,
"Lynn Maiden, NP",(205) 408-4349,,https://bbhcarenetwork.com/bios/lynn-maiden-crnp,13521 Old Highway 280 Ste 201,Birmingham,AL,35242,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/lynn-maiden-np-545765042,
"Daugherty, Edward P, DO",(205) 444-9550,,https://www.narrowshealth.com,151 Narrows Pkwy,Birmingham,AL,35242,,,,,['Mo-Fr 09:00-17:00'],,,,,,,,https://www.yellowpages.com/birmingham-al/mip/daugherty-edward-p-do-479240428,
"Barmore, Lashelle, DO",(205) 655-7600,,http://www.grandviewmedicalgroup.com,5890 Valley Rd,Birmingham,AL,35235,,,,,['Mo-Fr 08:00-16:30'],,,,,,,,https://www.yellowpages.com/birmingham-al/mip/barmore-lashelle-do-547324361,
Red Mountain Family Medicine Pc,(205) 933-4520,,http://www.brookwoodprimarycare.com,1900 20th Ave S,Birmingham,AL,35209,,,,,['Mo-Th 08:30-16:30'],,,,,,,,https://www.yellowpages.com/birmingham-al/mip/red-mountain-family-medicine-pc-464302147,
Grayson Valley Family Practice,(205) 853-3533,,http://gvfppc.net,5577 Chalkville Rd,Birmingham,AL,35235,,,,,['Mo-Fr 07:30-18:00'],5,1,31 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/grayson-valley-family-practice-1916565,
Conley Natasha MD,(205) 836-1199,,,9709 Parkway E,Birmingham,AL,35215,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/conley-natasha-md-468178174,
Dr. Neil Meadows,(205) 995-9909,,,7191 Cahaba Valley Rd St Vincent's Health And Wellness Ctr.,Birmingham,AL,35242,,,,,['Mo-Fr 08:00-17:00'],,,,,,,,https://www.yellowpages.com/birmingham-al/mip/dr-neil-meadows-22913164,Treating a wide variety of diseases and conditions ages 14 and older
Fritz Clinic,(205) 877-8585,,http://www.fritzclinic.com,3401 Independence Dr Ste 241,Birmingham,AL,35209,,,,,['Mo-Fr 09:00-17:00'],1,1,20 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/fritz-clinic-1144390,
Brookwood Primary Care Network,(205) 933-4520,,,1900 20th Ave S,Birmingham,AL,35209,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/brookwood-primary-care-network-467062202,
Brownstone Total Family Healthcare Pc,(205) 202-5650,,http://www.brownstonehealthcare.com,48 Medical Park Dr E,Birmingham,AL,35235,https://www.facebook.com/brownstonehealthcare,,,,"['Mo-Th 08:00-17:00', 'Fr 08:00-13:00']",5,1,11 Years,10 Years ,,,,https://www.yellowpages.com/birmingham-al/mip/brownstone-total-family-healthcare-pc-470964066?lid=387108432,"*Total Family Care for Children, Adults & Seniors * Brownstone Total Family Health Care is Focused on ""Providing High Quality Medical Care & Patient Satisfaction *We Will Do Everything in our Power to Meet & Exceed Your Expectations *Ankrehah Trimble DO *With our Facility Being on St Vincent's East Campus. We are Very Close to All Of your necessary ancillary Services"
Alabama  Colon & Rectal Institute,(205) 578-0183,,http://www.acripc.com,1317 4th Ave S,Birmingham,AL,35233,https://www.facebook.com/people/Alabama-Colon-and-Rectal-Institute-PC-The-Butt-Hutt/100064072591710,,,,"['Mo-Th 08:30-17:00', 'Fr 08:30-13:00']",,,33 Years,10 Years ,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/alabama-colon-rectal-institute-21796095?lid=1000131660470,ACRI is a 4 physician office of colon and rectal surgeons. We specialize in all facets of colon and rectal surgery including anorectal and laparoscopic surgery and colonoscopy. www.acripc.com
