Business Name,Phone Number,Email,Website,Street Address,City,State,Zip Code,Facebook URL,Instagram URL,Linkedin URL,Twitter URL,Business Hours,Yellow Page Rating,Review Count,Years in Business,Years with yellow pages,Trip Advisor Ratings,Trip Advisor Count,Accreditation,Page Destination URL,Business Information
Sanders Automotive,(205) 983-7620,,,1020 Huffman Rd,Birmingham,AL,35215,,,,,"['Mo-Th 09:00-21:00', 'Fr-Su 09:00-18:00']",1,2,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/sanders-automotive-467508850,
Express Oil Change & Tire Engineers,(205) 250-5735,,https://www.expressoil.com/stores/birmingham/al/0137,2300 University Blvd,Birmingham,AL,35233,,,,,"['Mo-Fr 07:30-17:30', 'Sa 07:30-16:30']",,,44 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/express-oil-change-tire-engineers-4489049,"Express Oil Change & Tire Engineers is the preeminent automotive service provider in the United States with over 300 locations. Throughout our history, our oil change process has been refined to give our customers the quickest oil change around, while still providing the highest quality service and premium vehicle maintenance checks. At Express Oil Change & Tire Engineers, every action we take and every decision we make is guided by our mission, our core values, and our vision. Our Core Values: Integrity, Pride of Workmanship, Quality, Teamwork, Enthusiasm, Friendliness, Continuous Improvement"
K & W Auto Service,(205) 251-1111,,,2410 4th Ave S,Birmingham,AL,35233,,,,,['Mo-Fr 07:45-17:30'],,,35 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/k-w-auto-service-2388579,
Mark's Auto Service,(205) 328-4421,,,2616 5th Ave S,Birmingham,AL,35233,,,,,['Mo-Fr 07:30-17:00'],,,38 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/marks-auto-service-9767274,"Marks Auto Service Inc offers complete maintenance and repair to autos, light trucks, sports utility vehicles, diesels and hybrids. Based in Birmingham, Ala., it offers the services of improving fuel mileage and engine performance, fuel Injection, electrical, towing, diagnostic, mufflers and exhaust. Additionally it offers computerized four wheel alignments with state of the art Hunter laser alignment machine and computer wheel balancing. Marks Auto Service Inc. carries brands such as Bosch, GMB, Glyco, Brembo, Delphi, Vaico and Sachs and is equipped to diagnose and repair late model computerized vehicles."
Precision Tune Auto Care,(205) 798-4009,5611@ptacit.com,http://www.precisiontune.com/BirminghamAL_Forestdale,2040 Forestdale Blvd.,Birmingham,AL,35214,,,,,"['Mo-Fr 08:00-18:00', 'Sa 08:00-16:00']",,,47 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/precision-tune-auto-care-14264871,"For over 35 years, Precision Tune Auto Care has offered value and convenience, providing professional car care and repair backed up by a best-in-class nationwide warranty. We know your time is valuable and convenience is important  thats why no appointment is necessary and most of our services can be completed while you wait. From factory scheduled maintenance to major repairs for autos, SUVs, Minivans and Hybrids, count on us for complete car carebumper to bumper. We love being part of your community. Visit one of our modern, comfortable facilities where our certified technicians will help keep your vehicle safe & reliable on the road. Convenient, affordable, dependable; We are car experts, Tuned In To You."
Nabors Radiator & Electric Service Co Inc,(205) 252-6133,lisa@naborsdiesel.com,,617 25th St S,Birmingham,AL,35233,,,,,['Mo-Fr 07:30-16:30'],,,39 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/nabors-radiator-electric-service-co-inc-15772507,
ACDelco,(800) 223-3526,,http://acdelco.com,2114 2nd Ave S,Birmingham,AL,35233,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/acdelco-452660950,
Foreign Car Body Shop,(205) 252-9077,foreigncarbodyshop@yahoo.com,http://foreigncarpainting.com,600 25th St S,Birmingham,AL,35233,,,,,['Mo-Fr 09:00-17:00'],,,59 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/foreign-car-body-shop-4058800,
Stephen's Garage,(205) 595-8735,,,4105 4th Ave S,Birmingham,AL,35222,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/stephens-garage-1350118,
P And H Auto Repair And Wholesale,(205) 599-9911,,,1021 42nd Pl N,Birmingham,AL,35212,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/p-and-h-auto-repair-and-wholesale-467098101,
Central Auto Care Inc,(205) 870-3146,,http://www.centralautocare.com,2817 Central Ave,Birmingham,AL,35209,,,,,['Mo-Fr 07:30-17:00'],,,37 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/central-auto-care-inc-4222413,
Specialty Automotive,(205) 849-9445,info@bbbnebraska.org,,704 Huntsville Ave,Birmingham,AL,35217,,,,,['Mo-Fr 09:00-17:00'],,,27 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/specialty-automotive-3344395,
NTB-National Tire & Battery,(205) 980-0280,customerservice@tirekingdom.com,https://www.ntb.com/store/al/birmingham/4631-highway-280-35242-5031/8626,4631 Highway 280,Birmingham,AL,35242,,,,,"['Mo-We 08:00-18:00', 'Th 08:00-20:30', 'Fr 08:00-18:00', 'Sa 08:00-17:00', 'Su 09:00-17:00']",2,7,47 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/ntb-national-tire-battery-1190062,"NTB of Birmingham, AL is your one-stop shop for fast, friendly, hassle-free car care. From tires and oil changes to brakes, alignments and batteries, you can trust our expert technicians to get you back on the road. With conveniently-located stores open early, late and on Sundays, we help you fit your car maintenance and repairs into your busy schedule. We carry the big tire brands you know like Michelin, BFGoodrich, Continental, Cooper, Goodyear, Hankook, Mickey Thompson, Nitto, Pirelli, Sumitomo, & Yokohama at the guaranteed lowest price.  Whether you need a routine oil change or an Interstate Battery, NTB has you covered. Schedule your appointment online, give us a call or stop by your local NTB today!"
Hutchinson Automotive Inc,(205) 322-6644,,http://www.hutchvw.com,2617 5th Ave S,Birmingham,AL,35233,,,,,['Mo-Fr 07:30-17:00'],,,34 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/hutchinson-automotive-inc-2473547,
Independent Auto Clinic,(205) 942-6699,independentautoclinic@gmail.com,http://ezlocal.com,170 W Valley Ave,Birmingham,AL,35209,,,,,"['Mo-Th 07:00-17:00', 'Fr 07:00-12:00']",,,38 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/independent-auto-clinic-4887453,
A & T Paint and Body Shop,(205) 413-0893,,,2308 Warrior Rd,Birmingham,AL,35208,,,,,"['Mo-Th 09:00-17:00', 'Fr 09:00-17:30']",,,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/a-t-paint-and-body-shop-456793026,
Audio Creations By Tint'em,(205) 822-0145,audiocreations1@aol.com,,1581 Montgomery Hwy Ste 105,Birmingham,AL,35216,,,,,['Mo-Su'],,,35 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/audio-creations-by-tintem-16271986,
"Glenn Hosey Automotive, Inc.",(205) 980-9609,,,3227 Glasgow Cir,Birmingham,AL,35242,,,,,['Mo-Fr 09:00-17:00'],,,18 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/glenn-hosey-automotive-inc-473246251,
Frost Garage,(205) 781-5415,,,919 14th Pl SW,Birmingham,AL,35211,,,,,,5,1,,,,,,https://www.yellowpages.com/birmingham-al/mip/frost-garage-4030455,
Lee-Rodgers Tire Co,(205) 986-0138,bullwells@gmail.com,http://www.leerodgerstire.net,311 Richard Arrington Jr Blvd S,Birmingham,AL,35233,,,,,['Mo-Fr 07:30-17:00'],,,101 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/lee-rodgers-tire-co-2848310,"Welcome to the Lee Rodgers Tire Company website. We offer commercial tire services, commercial services, and automotive services for customers in Birmingham, Alabama. Air Conditioning SVC, Alignments, Batteries and Electrical System, Belts & Hoses, Brake Svc, Diagnostics, CV and Drive Axles, Diesel Engine Service, Oil Changes, Suspension, Shocks and Struts, Tire Repair/Flat Repair, Tire Rotation..."
Tint Pro,(205) 948-8468,tintprobham@gmail.com,http://tintprobham.com,3229 Veterans Cir,Birmingham,AL,35235,https://www.facebook.com/pages/Tint-Pro/313519248805886,,,,"['Mo-Fr 09:00-17:00', 'Sa 09:00-15:00', 'Su 09:00-09:30']",,,9 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/tint-pro-503023750?lid=1000553682262,
Brakes For Less #6,(205) 224-5730,,,9448 Parkway E,Birmingham,AL,35215,,,,,['Mo-Sa 07:30-17:30'],,,14 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/brakes-for-less-6-497691466?lid=1001394061552,"Same Day Service**10 Minute Oil Change**old-Fashioned Values  Our goal is to provide customer satisfaction from every angle. We offer competitive pricing, work done in a timely manner and above all honesty. It is our goal to turn all of our customers into repeat customers. Guaranteed 10%+ off Competitor's estimate."
"Duffy's Garage Land Rover, BMW, Jaguar, Audi, & Mini Cooper",(205) 715-2100,brad@duffysgarage.com,http://www.duffysgarage.com,4330 First Av. S.,Birmingham,AL,35222,https://www.facebook.com/DuffysGarage,,,,['Mo-Fr 07:30-17:00'],4.5,10,14 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/duffys-garage-land-rover-bmw-jaguar-audi-mini-cooper-474483688?lid=1000439551588,
King Auto Glass,(205) 781-6441,kingauto2610@att.net,,2610 Warrior Rd,Birmingham,AL,35208,https://www.facebook.com/pages/king-auto-glass-trim/112163412180046,,,,['Mo-Su 08:00-18:00'],5,2,29 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/king-auto-glass-503472638?lid=1001241811131,Guarantee Best Prices in Town! New & Used Glass and Door Glasses; Power Window Repair; Door Handles; Lock Repairs; Headliners; Insurance Claims Welcomed! Lifetime Warranty
Benchmark Chrysler Dodge Jeep Ram,(205) 957-1313,tspitzer@withyoudowntheroad.com,,1313 Grants Mill Way,Birmingham,AL,35210,https://www.facebook.com/voylescdjr,,,,"['Mo-Fr 08:30-19:00', 'Sa 08:30-18:00']",3,2,31 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/benchmark-chrysler-dodge-jeep-ram-533060445?lid=1001572779972,"Benchmark Chrysler Jeep Dodge is an automobile dealership that offers a range of new and pre-owned vehicles from Dodge, Jeep and Chrysler. The dealership operates a five-star certified service department that features more than 20 service bays. It also utilizes computerized equipment and diagnostic machines. In addition, Benchmark's service department provides transportation and delivery services. The dealership offers an eVIP membership program that provides discounts on service, parts and accessories. Its finance department offers online credit applications, payment estimators, lease programs, insurance plans and extended service contracts, as well as financing rates through various certified lenders, including banks and credit unions. In addition, its parts department sells Mopar parts. It also features Reman and Valve Line products. Located in Birmingham, Ala., Benchmark Chrysler Jeep Dodge is owned and operated by the Benchmark Automotive Group."
World Class Auto Repair,(205) 591-7990,worldcar.bham@aol.com,http://www.worldcarinc.com,4710 5th Ave S,Birmingham,AL,35222,,,,,['Mo-Fr 07:30-17:00'],3,4,38 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/world-class-auto-repair-464680405,Eureopean automobile service and repairs.  We have been in business in the same location sine 1985.    
Riverchase Automotive Service Center And Performance,(205) 733-1037,riverchaseautomotive@gmail.com,http://www.riverchaseautomotive.net,2015 Old Montgomery Hwy,Birmingham,AL,35244,,,,,['Mo-Fr 08:00-17:30'],5,1,33 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/riverchase-automotive-service-center-and-performance-14326567,"Since 1990, Riverchase Automotive Service Center has provided motorists in the Birmingham, AL area with comprehensive auto repair services. Our goal is to offer the best services available at affordable prices to get you back on the road in no time."
Stop And Start Automotive Center,(205) 822-3041,johndoe@email.com,http://www.acdelco.com,2262 Rocky Ridge Rd,Birmingham,AL,35216,,,,,['Mo-Fr 07:00-16:00'],,,40 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/stop-and-start-automotive-center-11895935,"David Cole & Eddie Warnick Serving The Area For Over 30 Years Auto, Radiator & Exhaust Repair Complete Exhaust System Service Custom Dual Exhaust * Flow-Master"
Carcare,(205) 733-8863,carcare8644@bellsouth.net,http://www.carcarehonda.com,2048 Valleydale Ter,Birmingham,AL,35244,,,,,['Mo-Fr 08:00-17:30'],5,10,35 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/carcare-21802371,"We are a family owned and operated business, specializing in Honda, Acura , Toyota, Lexus,Hyundai, Kia, Nissan and Infiniti Maintenance and repair. We offer a two year 24.000 mile warranty on parts and labor. We offer free shuttle service within 15 miles."
Byop Birmingham,(205) 836-2399,valsheperd@aol.com,http://www.manta.com/c/mbnwhsn/byop-birmingham,201 Roebuck Plaza Dr,Birmingham,AL,35206,,,,,"['Mo-Fr 07:00-17:00', 'Sa 08:00-15:00']",1.5,15,11 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/byop-birmingham-472083369,
Sanders Automotive,(205) 983-7620,,,1020 Huffman Rd,Birmingham,AL,35215,,,,,"['Mo-Th 09:00-21:00', 'Fr-Su 09:00-18:00']",1,2,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/sanders-automotive-467508850,
Express Oil Change & Tire Engineers,(205) 250-5735,,https://www.expressoil.com/stores/birmingham/al/0137,2300 University Blvd,Birmingham,AL,35233,,,,,"['Mo-Fr 07:30-17:30', 'Sa 07:30-16:30']",,,44 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/express-oil-change-tire-engineers-4489049,"Express Oil Change & Tire Engineers is the preeminent automotive service provider in the United States with over 300 locations. Throughout our history, our oil change process has been refined to give our customers the quickest oil change around, while still providing the highest quality service and premium vehicle maintenance checks. At Express Oil Change & Tire Engineers, every action we take and every decision we make is guided by our mission, our core values, and our vision. Our Core Values: Integrity, Pride of Workmanship, Quality, Teamwork, Enthusiasm, Friendliness, Continuous Improvement"
K & W Auto Service,(205) 251-1111,,,2410 4th Ave S,Birmingham,AL,35233,,,,,['Mo-Fr 07:45-17:30'],,,35 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/k-w-auto-service-2388579,
Mark's Auto Service,(205) 328-4421,,,2616 5th Ave S,Birmingham,AL,35233,,,,,['Mo-Fr 07:30-17:00'],,,38 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/marks-auto-service-9767274,"Marks Auto Service Inc offers complete maintenance and repair to autos, light trucks, sports utility vehicles, diesels and hybrids. Based in Birmingham, Ala., it offers the services of improving fuel mileage and engine performance, fuel Injection, electrical, towing, diagnostic, mufflers and exhaust. Additionally it offers computerized four wheel alignments with state of the art Hunter laser alignment machine and computer wheel balancing. Marks Auto Service Inc. carries brands such as Bosch, GMB, Glyco, Brembo, Delphi, Vaico and Sachs and is equipped to diagnose and repair late model computerized vehicles."
Precision Tune Auto Care,(205) 798-4009,5611@ptacit.com,http://www.precisiontune.com/BirminghamAL_Forestdale,2040 Forestdale Blvd.,Birmingham,AL,35214,,,,,"['Mo-Fr 08:00-18:00', 'Sa 08:00-16:00']",,,47 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/precision-tune-auto-care-14264871,"For over 35 years, Precision Tune Auto Care has offered value and convenience, providing professional car care and repair backed up by a best-in-class nationwide warranty. We know your time is valuable and convenience is important  thats why no appointment is necessary and most of our services can be completed while you wait. From factory scheduled maintenance to major repairs for autos, SUVs, Minivans and Hybrids, count on us for complete car carebumper to bumper. We love being part of your community. Visit one of our modern, comfortable facilities where our certified technicians will help keep your vehicle safe & reliable on the road. Convenient, affordable, dependable; We are car experts, Tuned In To You."
Nabors Radiator & Electric Service Co Inc,(205) 252-6133,lisa@naborsdiesel.com,,617 25th St S,Birmingham,AL,35233,,,,,['Mo-Fr 07:30-16:30'],,,39 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/nabors-radiator-electric-service-co-inc-15772507,
ACDelco,(800) 223-3526,,http://acdelco.com,2114 2nd Ave S,Birmingham,AL,35233,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/acdelco-452660950,
Foreign Car Body Shop,(205) 252-9077,foreigncarbodyshop@yahoo.com,http://foreigncarpainting.com,600 25th St S,Birmingham,AL,35233,,,,,['Mo-Fr 09:00-17:00'],,,59 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/foreign-car-body-shop-4058800,
Stephen's Garage,(205) 595-8735,,,4105 4th Ave S,Birmingham,AL,35222,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/stephens-garage-1350118,
P And H Auto Repair And Wholesale,(205) 599-9911,,,1021 42nd Pl N,Birmingham,AL,35212,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/p-and-h-auto-repair-and-wholesale-467098101,
Central Auto Care Inc,(205) 870-3146,,http://www.centralautocare.com,2817 Central Ave,Birmingham,AL,35209,,,,,['Mo-Fr 07:30-17:00'],,,37 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/central-auto-care-inc-4222413,
Specialty Automotive,(205) 849-9445,info@bbbnebraska.org,,704 Huntsville Ave,Birmingham,AL,35217,,,,,['Mo-Fr 09:00-17:00'],,,27 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/specialty-automotive-3344395,
NTB-National Tire & Battery,(205) 980-0280,customerservice@tirekingdom.com,https://www.ntb.com/store/al/birmingham/4631-highway-280-35242-5031/8626,4631 Highway 280,Birmingham,AL,35242,,,,,"['Mo-We 08:00-18:00', 'Th 08:00-20:30', 'Fr 08:00-18:00', 'Sa 08:00-17:00', 'Su 09:00-17:00']",2,7,47 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/ntb-national-tire-battery-1190062,"NTB of Birmingham, AL is your one-stop shop for fast, friendly, hassle-free car care. From tires and oil changes to brakes, alignments and batteries, you can trust our expert technicians to get you back on the road. With conveniently-located stores open early, late and on Sundays, we help you fit your car maintenance and repairs into your busy schedule. We carry the big tire brands you know like Michelin, BFGoodrich, Continental, Cooper, Goodyear, Hankook, Mickey Thompson, Nitto, Pirelli, Sumitomo, & Yokohama at the guaranteed lowest price.  Whether you need a routine oil change or an Interstate Battery, NTB has you covered. Schedule your appointment online, give us a call or stop by your local NTB today!"
Hutchinson Automotive Inc,(205) 322-6644,,http://www.hutchvw.com,2617 5th Ave S,Birmingham,AL,35233,,,,,['Mo-Fr 07:30-17:00'],,,34 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/hutchinson-automotive-inc-2473547,
Independent Auto Clinic,(205) 942-6699,independentautoclinic@gmail.com,http://ezlocal.com,170 W Valley Ave,Birmingham,AL,35209,,,,,"['Mo-Th 07:00-17:00', 'Fr 07:00-12:00']",,,38 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/independent-auto-clinic-4887453,
A & T Paint and Body Shop,(205) 413-0893,,,2308 Warrior Rd,Birmingham,AL,35208,,,,,"['Mo-Th 09:00-17:00', 'Fr 09:00-17:30']",,,13 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/a-t-paint-and-body-shop-456793026,
Audio Creations By Tint'em,(205) 822-0145,audiocreations1@aol.com,,1581 Montgomery Hwy Ste 105,Birmingham,AL,35216,,,,,['Mo-Su'],,,35 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/audio-creations-by-tintem-16271986,
"Glenn Hosey Automotive, Inc.",(205) 980-9609,,,3227 Glasgow Cir,Birmingham,AL,35242,,,,,['Mo-Fr 09:00-17:00'],,,18 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/glenn-hosey-automotive-inc-473246251,
Frost Garage,(205) 781-5415,,,919 14th Pl SW,Birmingham,AL,35211,,,,,,5,1,,,,,,https://www.yellowpages.com/birmingham-al/mip/frost-garage-4030455,
Lee-Rodgers Tire Co,(205) 986-0138,bullwells@gmail.com,http://www.leerodgerstire.net,311 Richard Arrington Jr Blvd S,Birmingham,AL,35233,,,,,['Mo-Fr 07:30-17:00'],,,101 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/lee-rodgers-tire-co-2848310,"Welcome to the Lee Rodgers Tire Company website. We offer commercial tire services, commercial services, and automotive services for customers in Birmingham, Alabama. Air Conditioning SVC, Alignments, Batteries and Electrical System, Belts & Hoses, Brake Svc, Diagnostics, CV and Drive Axles, Diesel Engine Service, Oil Changes, Suspension, Shocks and Struts, Tire Repair/Flat Repair, Tire Rotation..."
Lee-Rodgers Tire Co,(205) 986-0138,bullwells@gmail.com,http://www.leerodgerstire.net,311 Richard Arrington Jr Blvd S,Birmingham,AL,35233,,,,,['Mo-Fr 07:30-17:00'],,,101 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/lee-rodgers-tire-co-2848310,"Welcome to the Lee Rodgers Tire Company website. We offer commercial tire services, commercial services, and automotive services for customers in Birmingham, Alabama. Air Conditioning SVC, Alignments, Batteries and Electrical System, Belts & Hoses, Brake Svc, Diagnostics, CV and Drive Axles, Diesel Engine Service, Oil Changes, Suspension, Shocks and Struts, Tire Repair/Flat Repair, Tire Rotation..."
Precision Auto Sales and Repair,(205) 785-3131,,http://www.precisionautopartsandsales.com,5 18th St SW,Birmingham,AL,35211,,,,,['Mo-Sa 08:00-17:00'],,,17 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/precision-auto-sales-and-repair-2150132,
BYOP Auto Repair,(205) 942-9999,,,316 Commons Dr,Birmingham,AL,35209,,,,,['Mo-Fr 09:00-17:00'],1,1,,,,,,https://www.yellowpages.com/birmingham-al/mip/byop-auto-repair-465927715,
Rainoldi's Auto Service,(205) 942-6893,,,184 Oxmoor Rd,Birmingham,AL,35209,,,,,"['Mo-Th 07:30-17:30', 'Fr 07:30-16:00']",,,35 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/rainoldis-auto-service-17936419,
"Crawford, Tim",(205) 980-1636,,,19360 Highway 280,Birmingham,AL,35242,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/crawford-tim-451106702,
Southern Armature Works,(205) 324-6529,souarm@bellsouth.net,http://birminghamal.areaguides.net/ypcyellowdetail/southern_armature_works_inc_2950012.html,230 22nd St S,Birmingham,AL,35233,https://www.facebook.com/southernarmature,,,,['Mo-Fr 07:00-16:30'],5,1,92 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/southern-armature-works-2950012?lid=1000088618985,"Air Conditioning
Alternators
Brakes
Generators
Radiators
Sales
Starters
Watercraft"
